국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,연월,계절_코드,월_sin,월_cos,분기_sin,분기_cos,연도_정규화,선형트렌드,제곱트렌드,입국자수_6개월전,입국자수_24개월전,증감률_1개월,증감률_3개월,증감률_12개월,국적_빈도,국적_로그빈도,목적_빈도,국적_평균입국자수,목적_평균입국자수,국적_인코딩,목적_인코딩,계절_인코딩,국적목적_조합,국적목적_빈도,계절목적_조합,월국적_상호작용,연도국적_상호작용,국적_평균,국적_표준편차,국적_최소,국적_최대,국적_중앙값,목적_평균,목적_표준편차,목적_최소,목적_최대,계절_평균,계절_표준편차,앙상블예측,RandomForest_예측,XGBoost_예측,GradientBoosting_예측,Ridge_예측,Lasso_예측
싱가포르,상용,2026,10,4,가을,0,262,273.0,259.34999999999997,245.70000000000002,244.66666666666666,211.66666666666666,197.83333333333334,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,180.0,,0.05242942193201473,0.11066072152411828,0.11533242876526463,48,3.8918202981106265,180,6122.14236111111,373.4101851851852,28,2,0,싱가포르_상용,12,가을_상용,480,97248,6122.14236111111,12378.40829217557,6.25,54384.333333333336,146.91666666666669,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,303,244,226,218,7517,3629
싱가포르,유학연수,2026,10,4,가을,0,262,20.0,19.0,18.0,14.0,99.77777777777777,62.666666666666664,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,15.0,,0.05,0.10526315789473684,0.4,48,3.8918202981106265,180,6122.14236111111,1424.4648148148149,28,3,0,싱가포르_유학연수,12,가을_유학연수,480,97248,6122.14236111111,12378.40829217557,6.25,54384.333333333336,146.91666666666669,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,123,48,87,76,7543,3627
베트남,공용,2026,10,4,가을,0,262,501.0,475.95,450.90000000000003,351.6666666666667,356.22222222222223,200.02777777777774,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,158.5,,0.05252122864031872,0.11086523567160868,0.4234404536862003,48,3.8918202981106265,180,5660.895833333333,273.81898148148144,19,0,0,베트남_공용,12,가을_공용,480,97248,5660.895833333333,7838.108668163646,24.25,29351.0,973.0,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,476,425,367,369,7711,3779
베트남,관광,2026,10,4,가을,0,262,29351.0,27883.449999999997,26415.9,18266.666666666668,21901.888888888887,15827.86111111111,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,22941.25,,0.0526296914588598,0.11110690504941906,0.6067733518238052,48,3.8918202981106265,180,5660.895833333333,44945.81712962963,19,1,0,베트남_관광,12,가을_관광,480,97248,5660.895833333333,7838.108668163646,24.25,29351.0,973.0,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,23364,22835,23292,25739,28776,22332
베트남,상용,2026,10,4,가을,0,262,661.0,627.9499999999999,594.9,517.6666666666666,519.0,406.6111111111111,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,342.25,,0.0525478972891328,0.11092465178721266,0.27634961439588696,48,3.8918202981106265,180,5660.895833333333,373.4101851851852,19,2,0,베트남_상용,12,가을_상용,480,97248,5660.895833333333,7838.108668163646,24.25,29351.0,973.0,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,654,602,530,555,7888,3941
베트남,유학연수,2026,10,4,가을,0,262,1386.0,1316.7,1247.4,1000.3333333333334,4065.222222222222,3845.25,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,1285.0,,0.0525916369431585,0.11102210829862215,0.38515312916111843,48,3.8918202981106265,180,5660.895833333333,1424.4648148148149,19,3,0,베트남_유학연수,12,가을_유학연수,480,97248,5660.895833333333,7838.108668163646,24.25,29351.0,973.0,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,3633,3696,3110,2984,13303,9440
필리핀,공용,2026,10,4,가을,0,262,186.0,176.7,167.4,137.0,171.33333333333334,138.86111111111111,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,145.75,,0.0523353967360721,0.11045130641330163,0.35507246376811596,48,3.8918202981106265,180,4438.402777777778,273.81898148148144,59,0,0,필리핀_공용,12,가을_공용,480,97248,4438.402777777778,7934.530390261756,50.5,26180.333333333332,262.5,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,246,182,173,176,7687,3637
필리핀,관광,2026,10,4,가을,0,262,25573.666666666668,24294.983333333334,23016.300000000003,14642.333333333334,16611.555555555555,13731.36111111111,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,22571.75,,0.052629412680696916,0.11110628382419592,0.7465058046892784,48,3.8918202981106265,180,4438.402777777778,44945.81712962963,59,1,0,필리핀_관광,12,가을_관광,480,97248,4438.402777777778,7934.530390261756,50.5,26180.333333333332,262.5,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,19328,19036,19621,20628,22028,15364
필리핀,상용,2026,10,4,가을,0,262,587.3333333333334,557.9666666666667,528.6,355.0,434.5555555555555,336.3333333333333,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,406.0,,0.05253742023972808,0.11090130916414907,0.652621722846442,48,3.8918202981106265,180,4438.402777777778,373.4101851851852,59,2,0,필리핀_상용,12,가을_상용,480,97248,4438.402777777778,7934.530390261756,50.5,26180.333333333332,262.5,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,568,519,460,446,7897,3825
필리핀,유학연수,2026,10,4,가을,0,262,51.333333333333336,48.766666666666666,46.2,32.666666666666664,154.55555555555557,99.61111111111113,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,50.5,,0.05157401205626263,0.10875706214689264,0.5544554455445546,48,3.8918202981106265,180,4438.402777777778,1424.4648148148149,59,3,0,필리핀_유학연수,12,가을_유학연수,480,97248,4438.402777777778,7934.530390261756,50.5,26180.333333333332,262.5,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,169,94,127,116,7811,3715
대양주,공용,2026,10,4,가을,0,262,73.33333333333333,69.66666666666666,66.0,47.333333333333336,75.55555555555556,52.805555555555564,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,59.0,,0.05188679245283026,0.10945273631840789,0.5379310344827585,48,3.8918202981106265,180,4086.9861111111113,273.81898148148144,6,0,0,대양주_공용,12,가을_공용,480,97248,4086.9861111111113,7438.677602550389,9.75,24126.0,78.625,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,140,74,84,76,7420,3537
대양주,관광,2026,10,4,가을,0,262,20169.333333333332,19160.866666666665,18152.399999999998,10527.0,16597.666666666668,13602.444444444443,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,23192.25,,0.05262883226408008,0.11110499043338078,0.9158751266464031,48,3.8918202981106265,180,4086.9861111111113,44945.81712962963,6,1,0,대양주_관광,12,가을_관광,480,97248,4086.9861111111113,7438.677602550389,9.75,24126.0,78.625,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,18273,18254,17423,18433,25609,19340
대양주,상용,2026,10,4,가을,0,262,96.0,91.19999999999999,86.4,89.33333333333333,87.55555555555554,82.8888888888889,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,86.5,,0.0520607375271151,0.10983981693363837,0.07380073800738013,48,3.8918202981106265,180,4086.9861111111113,373.4101851851852,6,2,0,대양주_상용,12,가을_상용,480,97248,4086.9861111111113,7438.677602550389,9.75,24126.0,78.625,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,162,97,94,97,7430,3531
대양주,유학연수,2026,10,4,가을,0,262,12.666666666666666,12.033333333333331,11.4,8.0,53.333333333333336,33.52777777777777,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,9.75,,0.04859335038363182,0.10215053763440853,0.5185185185185185,48,3.8918202981106265,180,4086.9861111111113,1424.4648148148149,6,3,0,대양주_유학연수,12,가을_유학연수,480,97248,4086.9861111111113,7438.677602550389,9.75,24126.0,78.625,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,94,20,45,52,7478,3546
오스트레일리아,공용,2026,10,4,가을,0,262,54.333333333333336,51.61666666666667,48.900000000000006,33.666666666666664,59.88888888888889,40.69444444444444,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,42.5,,0.05163129553373459,0.10888443553774207,0.5961538461538464,48,3.8918202981106265,180,3468.059027777778,273.81898148148144,32,0,0,오스트레일리아_공용,12,가을_공용,480,97248,3468.059027777778,6322.503515646785,8.75,20359.666666666668,61.58333333333333,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,125,58,61,67,7397,3518
오스트레일리아,관광,2026,10,4,가을,0,262,16839.666666666668,15997.683333333334,15155.7,8668.333333333334,13944.88888888889,11519.72222222222,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,20163.5,,0.052628289202965674,0.11110378028638603,0.942556136573362,48,3.8918202981106265,180,3468.059027777778,44945.81712962963,32,1,0,오스트레일리아_관광,12,가을_관광,480,97248,3468.059027777778,6322.503515646785,8.75,20359.666666666668,61.58333333333333,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,15142,15245,14391,14626,23209,16958
오스트레일리아,상용,2026,10,4,가을,0,262,76.0,72.2,68.4,68.0,69.55555555555556,66.91666666666667,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,66.5,,0.05191256830601089,0.10951008645533132,0.11594202898550725,48,3.8918202981106265,180,3468.059027777778,373.4101851851852,32,2,0,오스트레일리아_상용,12,가을_상용,480,97248,3468.059027777778,6322.503515646785,8.75,20359.666666666668,61.58333333333333,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,140,73,78,80,7403,3509
오스트레일리아,유학연수,2026,10,4,가을,0,262,10.666666666666666,10.133333333333333,9.6,6.666666666666667,44.0,27.555555555555554,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,8.75,,0.047904191616766456,0.10062893081761004,0.5217391304347825,48,3.8918202981106265,180,3468.059027777778,1424.4648148148149,32,3,0,오스트레일리아_유학연수,12,가을_유학연수,480,97248,3468.059027777778,6322.503515646785,8.75,20359.666666666668,61.58333333333333,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,88,17,37,40,7454,3526
러시아(연방),공용,2026,10,4,가을,0,262,11.333333333333334,10.766666666666667,10.200000000000001,17.333333333333332,16.666666666666668,10.944444444444445,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,5.0,,0.04815864022662887,0.10119047619047614,-0.3272727272727272,48,3.8918202981106265,180,1874.1996527777776,273.81898148148144,9,0,0,러시아(연방)_공용,12,가을_공용,480,97248,1874.1996527777776,3250.0297276663496,5.0,10342.25,94.875,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,81,15,17,16,7315,3453
러시아(연방),관광,2026,10,4,가을,0,262,8786.333333333334,8347.016666666666,7907.700000000001,4122.666666666667,7945.666666666667,6107.666666666667,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,10342.25,,0.05262527426674211,0.11109706188543415,1.1309514186403686,48,3.8918202981106265,180,1874.1996527777776,44945.81712962963,9,1,0,러시아(연방)_관광,12,가을_관광,480,97248,1874.1996527777776,3250.0297276663496,5.0,10342.25,94.875,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,8726,8627,8467,8839,18049,11864
러시아(연방),상용,2026,10,4,가을,0,262,92.0,87.39999999999999,82.8,91.0,88.77777777777779,80.77777777777777,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,97.75,,0.052036199095022724,0.10978520286396184,0.010869565217391304,48,3.8918202981106265,180,1874.1996527777776,373.4101851851852,9,2,0,러시아(연방)_상용,12,가을_상용,480,97248,1874.1996527777776,3250.0297276663496,5.0,10342.25,94.875,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,158,91,97,99,7411,3533
러시아(연방),유학연수,2026,10,4,가을,0,262,65.0,61.75,58.5,58.666666666666664,372.22222222222223,218.25,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,45.5,,0.05179282868525897,0.1092436974789916,0.10614525139664809,48,3.8918202981106265,180,1874.1996527777776,1424.4648148148149,9,3,0,러시아(연방)_유학연수,12,가을_유학연수,480,97248,1874.1996527777776,3250.0297276663496,5.0,10342.25,94.875,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,308,216,337,295,7962,4064
캐나다,공용,2026,10,4,가을,0,262,41.0,38.949999999999996,36.9,29.666666666666668,30.77777777777777,27.38888888888889,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,27.5,,0.051314142678348044,0.108179419525066,0.36956521739130427,48,3.8918202981106265,180,3146.125,273.81898148148144,48,0,0,캐나다_공용,12,가을_공용,480,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,103,40,32,33,7367,3467
캐나다,관광,2026,10,4,가을,0,262,17405.333333333332,16535.066666666666,15664.8,9526.333333333334,14276.888888888889,10852.194444444443,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,16985.5,,0.052628396111933096,0.11110401852017343,0.8269890140647957,48,3.8918202981106265,180,3146.125,44945.81712962963,48,1,0,캐나다_관광,12,가을_관광,480,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,15354,15473,14508,14814,23353,17072
캐나다,상용,2026,10,4,가을,0,262,33.0,31.349999999999998,29.7,36.0,30.888888888888886,28.88888888888889,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,31.0,,0.051004636785162365,0.10749185667752445,-0.08108108108108109,48,3.8918202981106265,180,3146.125,373.4101851851852,48,2,0,캐나다_상용,12,가을_상용,480,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,98,33,33,33,7379,3465
캐나다,유학연수,2026,10,4,가을,0,262,15.333333333333334,14.566666666666666,13.8,11.333333333333334,75.44444444444444,48.80555555555555,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,13.5,,0.049250535331905834,0.10360360360360359,0.3243243243243243,48,3.8918202981106265,180,3146.125,1424.4648148148149,48,3,0,캐나다_유학연수,12,가을_유학연수,480,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,104,30,73,60,7517,3572
인도네시아,공용,2026,10,4,가을,0,262,408.3333333333333,387.91666666666663,367.5,277.0,302.6666666666667,208.83333333333334,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,116.5,,0.052496250267838065,0.11080958842152867,0.47242206235011985,48,3.8918202981106265,180,3109.793402777778,273.81898148148144,42,0,0,인도네시아_공용,12,가을_공용,480,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,430,374,317,339,7804,3708
인도네시아,관광,2026,10,4,가을,0,262,16258.666666666666,15445.733333333332,14632.8,9763.0,10774.666666666666,9854.22222222222,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,15537.25,,0.0526281716522588,0.11110351833882293,0.6652669670899903,48,3.8918202981106265,180,3109.793402777778,44945.81712962963,42,1,0,인도네시아_관광,12,가을_관광,480,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,12747,12634,13551,12756,18019,11418
인도네시아,상용,2026,10,4,가을,0,262,174.0,165.29999999999998,156.6,93.33333333333333,153.7777777777778,119.80555555555554,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,162.5,,0.05231509320505122,0.11040609137055842,0.8551236749116609,48,3.8918202981106265,180,3109.793402777778,373.4101851851852,42,2,0,인도네시아_상용,12,가을_상용,480,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12899.6,36031.19634332136,233,170,144,158,7738,3628
인도네시아,유학연수,2026,10,4,가을,0,262,104.33333333333333,99.11666666666666,93.89999999999999,74.33333333333333,545.2222222222223,303.5,0.1,202610,3,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,,262,68644,81.0,,0.052105876477443004,0.10994028802247985,0.39823008849557523,48,3.8918202981106265,180,3109.793402777778,1424.4648148148149,42,3,0,인도네시아_유학연수,12,가을_유학연수,480,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,1424.4648148148149,4236.256416933347,8.75,33336.0,12899.6,36031.19634332136,434,331,468,451,8495,4374
중국,공용,2026,11,4,가을,0,263,243.33333333333334,231.16666666666666,219.0,114.0,267.55555555555554,190.52777777777774,0.1,202611,3,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,,263,69169,291.25,,0.05240488155061028,0.11060606060606065,1.1246376811594203,48,3.8918202981106265,180,46212.04861111112,273.81898148148144,44,0,0,중국_공용,12,가을_공용,528,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,273.81898148148144,671.2705769271112,1.25,3532.0,12899.6,36031.19634332136,325,247,258,277,8192,4177
중국,관광,2026,11,4,가을,0,263,139099.33333333334,132144.36666666667,125189.40000000001,61443.333333333336,163166.4444444444,139025.66666666666,0.1,202611,3,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,,263,69169,205420.25,,0.05263118066190244,0.11111022357411857,1.2638431534234238,48,3.8918202981106265,180,46212.04861111112,44945.81712962963,44,1,0,중국_관광,12,가을_관광,528,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,44945.81712962963,54906.56830808382,3273.0,224785.0,12899.6,36031.19634332136,167381,168369,145251,170498,201577,197036
