country_kr,country_en,country_code,purpose_kr,purpose_en,purpose_code,ym,year,month,visitors,is_peak,lag_1,rolling_mean_3
아르헨티나,Argentina,0,공용,Official,2,2021-11,2021,11,1,0,3.0,2.333333333333333
아르헨티나,Argentina,0,공용,Official,2,2021-10,2021,10,3,0,2.0,1.6666666666666667
아르헨티나,Argentina,0,공용,Official,2,2021-09,2021,9,2,0,2.0,1.0
아르헨티나,Argentina,0,공용,Official,2,2021-08,2021,8,2,1,1.0,0.3333333333333333
아르헨티나,Argentina,0,공용,Official,2,2021-07,2021,7,1,1,0.0,0.0
아르헨티나,Argentina,0,공용,Official,2,2021-06,2021,6,0,0,0.0,0.0
아르헨티나,Argentina,0,공용,Official,2,2021-05,2021,5,0,0,0.0,0.0
아르헨티나,Argentina,0,공용,Official,2,2022-01,2022,1,0,0,0.0,1.3333333333333333
아르헨티나,Argentina,0,공용,Official,2,2021-04,2021,4,0,0,0.0,0.3333333333333333
아르헨티나,Argentina,0,공용,Official,2,2021-02,2021,2,0,0,1.0,0.3333333333333333
아르헨티나,Argentina,0,공용,Official,2,2021-01,2021,1,1,0,0.0,0.0
아르헨티나,Argentina,0,공용,Official,2,2020-12,2020,12,0,1,0.0,0.0
아르헨티나,Argentina,0,공용,Official,2,2020-11,2020,11,0,0,0.0,0.0
아르헨티나,Argentina,0,공용,Official,2,2020-10,2020,10,0,0,0.0,0.0
아르헨티나,Argentina,0,공용,Official,2,2020-09,2020,9,0,0,0.0,0.0
아르헨티나,Argentina,0,공용,Official,2,2020-08,2020,8,0,1,0.0,0.0
아르헨티나,Argentina,0,공용,Official,2,2021-03,2021,3,0,0,0.0,0.3333333333333333
아르헨티나,Argentina,0,기타,Other,3,2019-01,2019,1,53,0,,
아르헨티나,Argentina,0,관광,Tourism,5,2025-05,2025,5,821,0,1005.0,799.6666666666666
아르헨티나,Argentina,0,기타,Other,3,2025-04,2025,4,215,0,159.0,101.0
아르헨티나,Argentina,0,기타,Other,3,2023-06,2023,6,97,0,121.0,110.0
아르헨티나,Argentina,0,기타,Other,3,2023-05,2023,5,121,0,119.0,80.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2023-04,2023,4,119,0,90.0,59.66666666666666
아르헨티나,Argentina,0,기타,Other,3,2023-03,2023,3,90,0,32.0,43.66666666666666
아르헨티나,Argentina,0,기타,Other,3,2023-02,2023,2,32,0,57.0,46.0
아르헨티나,Argentina,0,기타,Other,3,2023-01,2023,1,57,0,42.0,39.0
아르헨티나,Argentina,0,기타,Other,3,2023-07,2023,7,110,1,97.0,112.33333333333331
아르헨티나,Argentina,0,기타,Other,3,2022-12,2022,12,42,1,39.0,42.66666666666666
아르헨티나,Argentina,0,기타,Other,3,2022-10,2022,10,36,0,53.0,36.66666666666666
아르헨티나,Argentina,0,기타,Other,3,2022-09,2022,9,53,0,24.0,27.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2022-08,2022,8,24,1,33.0,29.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2022-07,2022,7,33,1,25.0,26.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2022-06,2022,6,25,0,30.0,26.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2022-05,2022,5,30,0,24.0,21.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2022-11,2022,11,39,0,36.0,37.66666666666666
아르헨티나,Argentina,0,기타,Other,3,2023-08,2023,8,99,1,110.0,109.33333333333331
아르헨티나,Argentina,0,기타,Other,3,2023-09,2023,9,98,0,99.0,102.0
아르헨티나,Argentina,0,기타,Other,3,2023-10,2023,10,158,0,98.0,102.33333333333331
아르헨티나,Argentina,0,기타,Other,3,2025-01,2025,1,66,0,85.0,131.33333333333334
아르헨티나,Argentina,0,기타,Other,3,2024-12,2024,12,85,1,108.0,151.0
아르헨티나,Argentina,0,기타,Other,3,2024-11,2024,11,108,0,201.0,172.33333333333334
아르헨티나,Argentina,0,기타,Other,3,2024-10,2024,10,201,0,144.0,157.33333333333334
아르헨티나,Argentina,0,기타,Other,3,2024-09,2024,9,144,0,172.0,154.0
아르헨티나,Argentina,0,기타,Other,3,2024-08,2024,8,172,1,156.0,144.0
아르헨티나,Argentina,0,기타,Other,3,2024-07,2024,7,156,1,134.0,145.66666666666666
아르헨티나,Argentina,0,기타,Other,3,2024-06,2024,6,134,0,142.0,140.33333333333334
아르헨티나,Argentina,0,기타,Other,3,2024-05,2024,5,142,0,161.0,109.33333333333331
아르헨티나,Argentina,0,기타,Other,3,2024-04,2024,4,161,0,118.0,73.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2024-03,2024,3,118,0,49.0,56.333333333333336
아르헨티나,Argentina,0,기타,Other,3,2024-02,2024,2,49,0,53.0,86.0
아르헨티나,Argentina,0,기타,Other,3,2024-01,2024,1,53,0,67.0,121.0
아르헨티나,Argentina,0,기타,Other,3,2023-12,2023,12,67,1,138.0,131.33333333333334
아르헨티나,Argentina,0,기타,Other,3,2023-11,2023,11,138,0,158.0,118.33333333333331
아르헨티나,Argentina,0,기타,Other,3,2022-04,2022,4,24,0,25.0,19.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2022-03,2022,3,25,0,15.0,18.666666666666668
아르헨티나,Argentina,0,기타,Other,3,2022-02,2022,2,15,0,18.0,21.0
아르헨티나,Argentina,0,기타,Other,3,2021-12,2021,12,23,1,22.0,22.666666666666668
아르헨티나,Argentina,0,기타,Other,3,2020-04,2020,4,9,0,39.0,50.333333333333336
아르헨티나,Argentina,0,기타,Other,3,2020-03,2020,3,39,0,51.0,51.66666666666666
아르헨티나,Argentina,0,기타,Other,3,2020-02,2020,2,51,0,61.0,55.333333333333336
아르헨티나,Argentina,0,기타,Other,3,2020-01,2020,1,61,0,43.0,65.0
아르헨티나,Argentina,0,기타,Other,3,2019-12,2019,12,43,1,62.0,77.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2019-11,2019,11,62,0,90.0,77.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2019-10,2019,10,90,0,80.0,63.333333333333336
아르헨티나,Argentina,0,기타,Other,3,2019-09,2019,9,80,0,62.0,57.66666666666666
아르헨티나,Argentina,0,기타,Other,3,2019-08,2019,8,62,1,48.0,55.0
아르헨티나,Argentina,0,기타,Other,3,2019-07,2019,7,48,1,63.0,70.66666666666667
아르헨티나,Argentina,0,기타,Other,3,2019-06,2019,6,63,0,54.0,82.0
아르헨티나,Argentina,0,기타,Other,3,2019-05,2019,5,54,0,95.0,76.0
아르헨티나,Argentina,0,기타,Other,3,2019-04,2019,4,95,0,97.0,62.0
아르헨티나,Argentina,0,기타,Other,3,2019-03,2019,3,97,0,36.0,
아르헨티나,Argentina,0,기타,Other,3,2019-02,2019,2,36,0,53.0,
아르헨티나,Argentina,0,기타,Other,3,2020-05,2020,5,12,0,9.0,33.0
아르헨티나,Argentina,0,기타,Other,3,2025-02,2025,2,78,0,66.0,86.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2020-06,2020,6,10,0,12.0,20.0
아르헨티나,Argentina,0,기타,Other,3,2020-08,2020,8,13,1,7.0,9.666666666666666
아르헨티나,Argentina,0,기타,Other,3,2021-11,2021,11,22,0,27.0,20.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2021-10,2021,10,27,0,19.0,18.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2021-09,2021,9,19,0,15.0,18.666666666666668
아르헨티나,Argentina,0,기타,Other,3,2021-08,2021,8,15,1,21.0,20.666666666666668
아르헨티나,Argentina,0,기타,Other,3,2021-07,2021,7,21,1,20.0,18.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2021-06,2021,6,20,0,21.0,20.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2021-05,2021,5,21,0,14.0,19.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2021-04,2021,4,14,0,26.0,20.666666666666668
아르헨티나,Argentina,0,기타,Other,3,2021-03,2021,3,26,0,18.0,16.0
아르헨티나,Argentina,0,기타,Other,3,2021-02,2021,2,18,0,18.0,15.333333333333334
아르헨티나,Argentina,0,기타,Other,3,2021-01,2021,1,18,0,12.0,15.0
아르헨티나,Argentina,0,기타,Other,3,2020-12,2020,12,12,1,16.0,15.333333333333334
아르헨티나,Argentina,0,기타,Other,3,2020-11,2020,11,16,0,17.0,14.333333333333334
아르헨티나,Argentina,0,기타,Other,3,2020-10,2020,10,17,0,13.0,11.0
아르헨티나,Argentina,0,기타,Other,3,2020-09,2020,9,13,0,13.0,10.0
아르헨티나,Argentina,0,기타,Other,3,2020-07,2020,7,7,1,10.0,10.333333333333334
아르헨티나,Argentina,0,기타,Other,3,2025-03,2025,3,159,0,78.0,76.33333333333333
아르헨티나,Argentina,0,기타,Other,3,2022-01,2022,1,18,0,23.0,24.0
오스트레일리아,Australia,1,기타,Other,3,2019-02,2019,2,1272,0,1346.0,
오스트레일리아,Australia,1,상용,Business,1,2020-12,2020,12,18,1,18.0,14.333333333333334
오스트레일리아,Australia,1,상용,Business,1,2021-01,2021,1,13,0,18.0,18.0
오스트레일리아,Australia,1,상용,Business,1,2021-02,2021,2,8,0,13.0,16.333333333333332
오스트레일리아,Australia,1,상용,Business,1,2021-03,2021,3,7,0,8.0,13.0
오스트레일리아,Australia,1,상용,Business,1,2021-04,2021,4,13,0,7.0,9.333333333333334
오스트레일리아,Australia,1,상용,Business,1,2021-05,2021,5,18,0,13.0,9.333333333333334
오스트레일리아,Australia,1,상용,Business,1,2021-06,2021,6,8,0,18.0,12.666666666666666
오스트레일리아,Australia,1,상용,Business,1,2021-07,2021,7,11,1,8.0,13.0
오스트레일리아,Australia,1,상용,Business,1,2021-08,2021,8,9,1,11.0,12.333333333333334
오스트레일리아,Australia,1,상용,Business,1,2021-09,2021,9,5,0,9.0,9.333333333333334
오스트레일리아,Australia,1,상용,Business,1,2021-10,2021,10,21,0,5.0,8.333333333333334
오스트레일리아,Australia,1,상용,Business,1,2021-11,2021,11,66,0,21.0,11.666666666666666
오스트레일리아,Australia,1,상용,Business,1,2021-12,2021,12,26,1,66.0,30.666666666666668
오스트레일리아,Australia,1,상용,Business,1,2022-01,2022,1,41,0,26.0,37.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2022-02,2022,2,53,0,41.0,44.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2020-11,2020,11,18,0,18.0,11.0
오스트레일리아,Australia,1,상용,Business,1,2022-03,2022,3,68,0,53.0,40.0
오스트레일리아,Australia,1,상용,Business,1,2020-10,2020,10,18,0,7.0,6.666666666666667
오스트레일리아,Australia,1,상용,Business,1,2020-08,2020,8,8,1,5.0,5.333333333333333
오스트레일리아,Australia,1,상용,Business,1,2019-05,2019,5,77,0,77.0,83.0
오스트레일리아,Australia,1,상용,Business,1,2019-06,2019,6,77,0,77.0,84.33333333333333
오스트레일리아,Australia,1,상용,Business,1,2019-07,2019,7,79,1,77.0,77.0
오스트레일리아,Australia,1,상용,Business,1,2019-08,2019,8,95,1,79.0,77.66666666666667
오스트레일리아,Australia,1,상용,Business,1,2019-09,2019,9,83,0,95.0,83.66666666666667
오스트레일리아,Australia,1,상용,Business,1,2019-10,2019,10,90,0,83.0,85.66666666666667
오스트레일리아,Australia,1,상용,Business,1,2019-11,2019,11,89,0,90.0,89.33333333333333
오스트레일리아,Australia,1,상용,Business,1,2019-12,2019,12,67,1,89.0,87.33333333333333
오스트레일리아,Australia,1,상용,Business,1,2020-01,2020,1,86,0,67.0,82.0
오스트레일리아,Australia,1,상용,Business,1,2020-02,2020,2,44,0,86.0,80.66666666666667
오스트레일리아,Australia,1,상용,Business,1,2020-03,2020,3,15,0,44.0,65.66666666666667
오스트레일리아,Australia,1,상용,Business,1,2020-04,2020,4,0,0,15.0,48.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2020-05,2020,5,5,0,0.0,19.666666666666668
오스트레일리아,Australia,1,상용,Business,1,2020-06,2020,6,6,0,5.0,6.666666666666667
오스트레일리아,Australia,1,상용,Business,1,2020-07,2020,7,5,1,6.0,3.6666666666666665
오스트레일리아,Australia,1,상용,Business,1,2020-09,2020,9,7,0,8.0,6.333333333333333
오스트레일리아,Australia,1,상용,Business,1,2022-04,2022,4,64,0,68.0,54.0
오스트레일리아,Australia,1,상용,Business,1,2022-05,2022,5,94,0,64.0,61.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2022-06,2022,6,90,0,94.0,75.33333333333333
오스트레일리아,Australia,1,상용,Business,1,2024-03,2024,3,53,0,42.0,43.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2024-04,2024,4,57,0,53.0,50.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2024-05,2024,5,39,0,57.0,50.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2024-06,2024,6,41,0,39.0,49.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2024-07,2024,7,49,1,41.0,45.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2024-08,2024,8,46,1,49.0,43.0
오스트레일리아,Australia,1,상용,Business,1,2024-09,2024,9,64,0,46.0,45.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2024-10,2024,10,45,0,64.0,53.0
오스트레일리아,Australia,1,상용,Business,1,2024-11,2024,11,39,0,45.0,51.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2024-12,2024,12,41,1,39.0,49.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2025-01,2025,1,62,0,41.0,41.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2025-02,2025,2,60,0,62.0,47.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2025-03,2025,3,62,0,60.0,54.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2025-04,2025,4,51,0,62.0,61.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2025-05,2025,5,65,0,51.0,57.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2024-02,2024,2,42,0,56.0,40.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2024-01,2024,1,56,0,32.0,43.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2023-12,2023,12,32,1,34.0,49.0
오스트레일리아,Australia,1,상용,Business,1,2023-11,2023,11,34,0,64.0,53.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2022-07,2022,7,102,1,90.0,82.66666666666667
오스트레일리아,Australia,1,상용,Business,1,2022-08,2022,8,87,1,102.0,95.33333333333331
오스트레일리아,Australia,1,상용,Business,1,2022-09,2022,9,105,0,87.0,93.0
오스트레일리아,Australia,1,상용,Business,1,2022-10,2022,10,119,0,105.0,98.0
오스트레일리아,Australia,1,상용,Business,1,2022-11,2022,11,126,0,119.0,103.66666666666669
오스트레일리아,Australia,1,상용,Business,1,2022-12,2022,12,81,1,126.0,116.66666666666669
오스트레일리아,Australia,1,상용,Business,1,2023-01,2023,1,97,0,81.0,108.66666666666669
오스트레일리아,Australia,1,상용,Business,1,2019-04,2019,4,77,0,99.0,88.33333333333333
오스트레일리아,Australia,1,상용,Business,1,2023-02,2023,2,95,0,97.0,101.33333333333331
오스트레일리아,Australia,1,상용,Business,1,2023-04,2023,4,94,0,109.0,100.33333333333331
오스트레일리아,Australia,1,상용,Business,1,2023-05,2023,5,82,0,94.0,99.33333333333331
오스트레일리아,Australia,1,상용,Business,1,2023-06,2023,6,51,0,82.0,95.0
오스트레일리아,Australia,1,상용,Business,1,2023-07,2023,7,41,1,51.0,75.66666666666667
오스트레일리아,Australia,1,상용,Business,1,2023-08,2023,8,47,1,41.0,58.0
오스트레일리아,Australia,1,상용,Business,1,2023-09,2023,9,49,0,47.0,46.333333333333336
오스트레일리아,Australia,1,상용,Business,1,2023-10,2023,10,64,0,49.0,45.66666666666666
오스트레일리아,Australia,1,상용,Business,1,2023-03,2023,3,109,0,95.0,91.0
오스트레일리아,Australia,1,상용,Business,1,2019-03,2019,3,99,0,73.0,
오스트레일리아,Australia,1,상용,Business,1,2019-02,2019,2,73,0,93.0,
오스트레일리아,Australia,1,상용,Business,1,2019-01,2019,1,93,0,,
오스트레일리아,Australia,1,기타,Other,3,2020-12,2020,12,162,1,163.0,129.66666666666666
오스트레일리아,Australia,1,기타,Other,3,2021-01,2021,1,164,0,162.0,149.33333333333334
오스트레일리아,Australia,1,기타,Other,3,2021-02,2021,2,137,0,164.0,163.0
오스트레일리아,Australia,1,기타,Other,3,2021-03,2021,3,137,0,137.0,154.33333333333334
오스트레일리아,Australia,1,기타,Other,3,2021-04,2021,4,131,0,137.0,146.0
오스트레일리아,Australia,1,기타,Other,3,2021-05,2021,5,126,0,131.0,135.0
오스트레일리아,Australia,1,기타,Other,3,2021-06,2021,6,150,0,126.0,131.33333333333334
오스트레일리아,Australia,1,기타,Other,3,2021-07,2021,7,192,1,150.0,135.66666666666666
오스트레일리아,Australia,1,기타,Other,3,2021-08,2021,8,201,1,192.0,156.0
오스트레일리아,Australia,1,기타,Other,3,2021-09,2021,9,196,0,201.0,181.0
오스트레일리아,Australia,1,기타,Other,3,2021-10,2021,10,207,0,196.0,196.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2021-11,2021,11,294,0,207.0,201.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2021-12,2021,12,328,1,294.0,232.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2022-01,2022,1,385,0,328.0,276.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2022-02,2022,2,352,0,385.0,335.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2020-11,2020,11,163,0,123.0,112.33333333333331
오스트레일리아,Australia,1,기타,Other,3,2020-10,2020,10,123,0,103.0,120.33333333333331
오스트레일리아,Australia,1,기타,Other,3,2020-09,2020,9,103,0,111.0,113.0
오스트레일리아,Australia,1,기타,Other,3,2020-08,2020,8,111,1,147.0,110.0
오스트레일리아,Australia,1,기타,Other,3,2019-04,2019,4,1200,0,1351.0,1323.0
오스트레일리아,Australia,1,기타,Other,3,2019-05,2019,5,1271,0,1200.0,1274.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2019-06,2019,6,1202,0,1271.0,1274.0
오스트레일리아,Australia,1,기타,Other,3,2019-07,2019,7,1278,1,1202.0,1224.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2019-08,2019,8,1383,1,1278.0,1250.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2019-09,2019,9,1307,0,1383.0,1287.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2019-10,2019,10,1864,0,1307.0,1322.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2022-03,2022,3,360,0,352.0,355.0
오스트레일리아,Australia,1,기타,Other,3,2019-11,2019,11,1412,0,1864.0,1518.0
오스트레일리아,Australia,1,기타,Other,3,2020-01,2020,1,1588,0,1337.0,1537.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2020-02,2020,2,1027,0,1588.0,1445.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2020-03,2020,3,367,0,1027.0,1317.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2020-04,2020,4,92,0,367.0,994.0
오스트레일리아,Australia,1,기타,Other,3,2020-05,2020,5,102,0,92.0,495.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2020-06,2020,6,81,0,102.0,187.0
오스트레일리아,Australia,1,기타,Other,3,2020-07,2020,7,147,1,81.0,91.66666666666669
오스트레일리아,Australia,1,기타,Other,3,2019-12,2019,12,1337,1,1412.0,1527.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2019-03,2019,3,1351,0,1272.0,
오스트레일리아,Australia,1,기타,Other,3,2022-04,2022,4,488,0,360.0,365.6666666666667
오스트레일리아,Australia,1,공용,Official,2,2019-01,2019,1,17,0,,
오스트레일리아,Australia,1,기타,Other,3,2024-02,2024,2,1535,0,1631.0,1608.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2024-03,2024,3,1712,0,1535.0,1607.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2024-04,2024,4,1714,0,1712.0,1626.0
오스트레일리아,Australia,1,기타,Other,3,2024-05,2024,5,1709,0,1714.0,1653.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2024-06,2024,6,1631,0,1709.0,1711.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2024-07,2024,7,1712,1,1631.0,1684.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2024-08,2024,8,1688,1,1712.0,1684.0
오스트레일리아,Australia,1,기타,Other,3,2024-09,2024,9,1826,0,1688.0,1677.0
오스트레일리아,Australia,1,기타,Other,3,2024-10,2024,10,2022,0,1826.0,1742.0
오스트레일리아,Australia,1,기타,Other,3,2024-11,2024,11,1665,0,2022.0,1845.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2024-12,2024,12,1921,1,1665.0,1837.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2025-01,2025,1,1808,0,1921.0,1869.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2025-02,2025,2,1559,0,1808.0,1798.0
오스트레일리아,Australia,1,기타,Other,3,2025-03,2025,3,1847,0,1559.0,1762.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2025-04,2025,4,1799,0,1847.0,1738.0
오스트레일리아,Australia,1,기타,Other,3,2024-01,2024,1,1631,0,1657.0,1676.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2023-12,2023,12,1657,1,1537.0,1631.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2023-11,2023,11,1537,0,1836.0,1623.6666666666667
오스트레일리아,Australia,1,기타,Other,3,2023-10,2023,10,1836,0,1522.0,1479.0
오스트레일리아,Australia,1,기타,Other,3,2022-06,2022,6,675,0,524.0,457.3333333333333
오스트레일리아,Australia,1,기타,Other,3,2022-07,2022,7,630,1,675.0,562.3333333333334
오스트레일리아,Australia,1,기타,Other,3,2022-08,2022,8,714,1,630.0,609.6666666666666
오스트레일리아,Australia,1,기타,Other,3,2022-09,2022,9,685,0,714.0,673.0
오스트레일리아,Australia,1,기타,Other,3,2022-10,2022,10,1053,0,685.0,676.3333333333334
