국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_Ensemble,정상화_예측값,실제대비_비율
일본,상용,2022,4,2,봄,1,208,622,244.0,336.0,207.0,360.6666666666667,258.4166666666667,200.4830917874396,43,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,416.8327055209169,435.85741953576024,424.4519912127414,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4836.504583536772,4836.504583536772,7.77573084169899
터키,상용,2022,4,2,봄,1,208,22,13.0,10.0,14.0,17.0,12.833333333333334,57.14285714285714,53,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,17.336968212326706,22.548966771188418,19.719920977697907,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4749.039834628908,4749.039834628908,215.86544702858671
독일,관광,2022,4,2,봄,1,208,2112,531.0,312.0,36.0,1013.3333333333334,535.3333333333334,5766.666666666666,8,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,5683.179327859538,1555.327263747665,1533.9796693672108,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5330.2944371110025,5330.2944371110025,2.5238136539351337
인도,유학연수,2022,4,2,봄,1,208,34,135.0,56.0,42.0,151.0,63.5,-19.047619047619047,41,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,134.47144500788846,73.22414651189864,32.021540042924585,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4760.975557560562,4760.975557560562,140.0286928694283
미국,관광,2022,4,2,봄,1,208,19169,5733.0,3127.0,3587.0,9583.0,7664.416666666667,434.40200724839696,14,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,28043.997038353595,11937.435156723051,9528.56325,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,8108.991159042286,8108.991159042286,0.42302630074820213
필리핀,상용,2022,4,2,봄,1,208,34,17.0,13.0,10.0,22.0,12.0,240.0,59,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,15.121146766739647,29.040747269872185,36.070813021458946,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4750.685818246947,4750.685818246947,139.72605347785137
미얀마,공용,2022,4,2,봄,1,208,0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,16,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,7.905612925085147,4.754161393259395,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4745.567404459639,4745.567404459639,inf
말레이시아,공용,2022,4,2,봄,1,208,0,0.0,1.0,1.0,0.3333333333333333,4.416666666666667,-100.0,11,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,5.026065432554617,1.9567817252767394,0.1005964758322741,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4745.189548181674,4745.189548181674,inf
이스라엘,공용,2022,4,2,봄,1,208,0,1.0,0.0,1.0,0.3333333333333333,1.75,-100.0,38,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,5.026065432554617,1.9567817252767394,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4745.181582870177,4745.181582870177,inf
콜롬비아,관광,2022,4,2,봄,1,208,100,3.0,2.0,0.0,35.0,12.333333333333334,inf,49,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,14.027500610913174,13.165099218173356,6.125885045245659,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4747.057452884357,4747.057452884357,47.47057452884357
쿠바,공용,2022,4,2,봄,1,208,0,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,50,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,7.905612925085147,4.754161393259395,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4745.567404459639,4745.567404459639,inf
러시아(연방),상용,2022,4,2,봄,1,208,60,71.0,78.0,72.0,74.0,79.16666666666667,-16.666666666666664,9,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,55.22596679204001,62.42889609850402,61.41420399347153,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4757.648211522464,4757.648211522464,79.29413685870774
이라크,상용,2022,4,2,봄,1,208,75,73.0,26.0,33.0,66.33333333333333,48.833333333333336,127.27272727272728,36,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,60.468142697843426,77.90493809742435,69.06767723095074,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4759.735204796486,4759.735204796486,63.463136063953144
몽골,상용,2022,4,2,봄,1,208,19,13.0,6.0,1.0,13.0,7.083333333333333,1800.0,13,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,732.9624496629883,15.579156040000273,19.182106578044134,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4792.229152114378,4792.229152114378,252.22258695338832
사우디아라비아,공용,2022,4,2,봄,1,208,1,22.0,2.0,0.0,11.0,8.0,inf,23,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,732.9624496629883,13.619383170549048,14.666214824303777,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4791.7246267066175,4791.7246267066175,4791.7246267066175
아르헨티나,상용,2022,4,2,봄,1,208,3,1.0,2.0,1.0,1.3333333333333333,1.8333333333333333,200.0,29,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,16.416963724646042,10.582056317882438,3.1820850919154076,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4746.776766898442,4746.776766898442,1582.2589222994804
오스트레일리아,관광,2022,4,2,봄,1,208,1893,306.0,175.0,23.0,799.6666666666666,282.4166666666667,8130.434782608695,32,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,5109.609533271886,1406.8589818101675,979.8166498360707,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5240.213462050013,5240.213462050013,2.768205738008459
일본,관광,2022,4,2,봄,1,208,535,112.0,103.0,40.0,246.0,147.5,1237.5,43,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,790.4816529355378,230.31972462787854,425.1886424703521,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4843.996204889976,4843.996204889976,9.05419851381304
대양주,유학연수,2022,4,2,봄,1,208,6,6.0,6.0,1.0,15.666666666666666,9.083333333333334,500.0,6,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,732.9624496629883,14.091939197223796,19.22603655552356,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4792.121111704036,4792.121111704036,798.6868519506726
베네수엘라,관광,2022,4,2,봄,1,208,24,13.0,8.0,1.0,15.333333333333334,11.083333333333334,2300.0,18,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,732.9624496629883,17.460546026042845,19.837736423049787,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4792.422141283361,4792.422141283361,199.6842558868067
말레이시아,관광,2022,4,2,봄,1,208,803,103.0,131.0,6.0,327.3333333333333,143.25,13283.333333333334,11,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,2181.1548799084085,255.7941639915096,477.3012516780789,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4935.060797720472,4935.060797720472,6.145779324683028
대양주,공용,2022,4,2,봄,1,208,30,19.0,12.0,2.0,18.0,11.166666666666666,1400.0,6,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,732.9624496629883,18.436141461499602,21.552870897051047,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4792.63110197479,4792.63110197479,159.75437006582632
칠레,관광,2022,4,2,봄,1,208,65,5.0,7.0,0.0,24.33333333333333,8.166666666666666,inf,46,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,745.8786248450367,25.5387488816397,26.97116629881272,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4794.382431875438,4794.382431875438,73.75972972116058
루마니아,공용,2022,4,2,봄,1,208,3,3.0,3.0,0.0,2.333333333333333,1.6666666666666667,inf,10,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,732.0424451753076,12.11130417734631,4.238614788162701,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4790.729627006216,4790.729627006216,1596.9098756687388
불가리아,공용,2022,4,2,봄,1,208,2,0.0,2.0,0.0,0.6666666666666666,0.9166666666666666,inf,21,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,798.5065554262603,12.11130417734631,1.3814262111199187,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4794.567118764495,4794.567118764495,2397.2835593822474
스위스,유학연수,2022,4,2,봄,1,208,0,12.0,10.0,2.0,34.666666666666664,22.75,-100.0,26,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,14.027500610913174,9.79649238935431,3.5849190954297843,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4746.603662433676,4746.603662433676,inf
영국,상용,2022,4,2,봄,1,208,37,26.0,53.0,17.0,26.0,24.58333333333333,117.64705882352942,31,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,32.84802535958163,38.2115733772642,34.878153146992425,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4752.362906889253,4752.362906889253,128.44224072673657
아르헨티나,공용,2022,4,2,봄,1,208,1,0.0,0.0,0.0,0.6666666666666666,0.9166666666666666,inf,29,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,16.416963724646042,10.582056317882438,1.3773594564080844,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4746.633867241849,4746.633867241849,4746.633867241849
우즈베키스탄,공용,2022,4,2,봄,1,208,17,10.0,7.0,1.0,9.0,15.916666666666666,1600.0,34,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,732.9624496629883,12.594276480767116,11.36766511124827,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4791.386577300391,4791.386577300391,281.8462692529642
파키스탄,유학연수,2022,4,2,봄,1,208,130,55.0,51.0,109.0,108.66666666666669,44.0,19.26605504587156,54,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,114.97819799742955,114.2735032755606,130.66427873005517,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4770.672403335116,4770.672403335116,36.697480025654734
칠레,유학연수,2022,4,2,봄,1,208,1,4.0,6.0,0.0,18.33333333333333,9.25,inf,46,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,18.34643870850857,10.366803183885203,12.105546505946114,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4747.585164468956,4747.585164468956,4747.585164468956
피지,유학연수,2022,4,2,봄,1,208,0,0.0,3.0,0.0,1.0,0.9166666666666666,0.0,58,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,7.905612925085147,1.3855545644403486,0.5684394212343948,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4745.359819277498,4745.359819277498,inf
인도네시아,유학연수,2022,4,2,봄,1,208,48,163.0,70.0,28.0,307.3333333333333,124.41666666666669,71.42857142857143,42,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,302.6684541663884,249.3788183930542,89.0313872598726,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4788.982431375499,4788.982431375499,99.7704673203229
일본,공용,2022,4,2,봄,1,208,8,13.0,17.0,2.0,8.666666666666666,9.416666666666666,300.0,43,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,0.0,11.065028621303243,8.65693113898754,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4746.242724856311,4746.242724856311,593.2803406070389
베트남,상용,2022,4,2,봄,1,208,108,66.0,27.0,19.0,69.0,25.08333333333333,468.42105263157896,19,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,783.4906899952068,93.1175110735757,95.76755562490466,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4807.19683811936,4807.19683811936,44.51108183443852
폴란드,유학연수,2022,4,2,봄,1,208,2,8.0,7.0,1.0,32.666666666666664,21.83333333333333,100.0,56,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,34.94155249447197,22.940775623605933,20.748589058199656,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4750.227038739585,4750.227038739585,2375.1135193697924
인도네시아,관광,2022,4,2,봄,1,208,1314,1214.0,1294.0,1280.0,1184.6666666666667,1346.75,2.65625,42,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,1227.5451023028477,1295.8392275132683,1328.8344210491744,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5022.168290296453,5022.168290296453,3.82204588302622
태국,유학연수,2022,4,2,봄,1,208,26,71.0,34.0,7.0,126.0,71.5,271.42857142857144,52,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,0.0,45.98832774318126,31.502262873347654,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4750.670357430219,4750.670357430219,182.71809067039305
파키스탄,관광,2022,4,2,봄,1,208,46,18.0,3.0,23.0,26.33333333333333,19.0,100.0,54,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,32.84802535958163,39.40628280631782,44.53053350234635,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4753.2167754652855,4753.2167754652855,103.33079946663665
이스라엘,관광,2022,4,2,봄,1,208,193,38.0,7.0,1.0,80.0,34.583333333333336,19200.0,38,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,787.2587678101584,112.92856944304908,100.36005143007978,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4809.276392693665,4809.276392693665,24.918530532091527
멕시코,상용,2022,4,2,봄,1,208,2,1.0,2.0,0.0,1.6666666666666667,1.0,inf,12,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,798.5065554262603,12.11130417734631,2.3537260694761097,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4794.644106265049,4794.644106265049,2397.3220531325246
브라질,유학연수,2022,4,2,봄,1,208,5,15.0,27.0,1.0,38.333333333333336,21.5,400.0,22,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,1245.8939713961975,29.124140520200033,24.88492513536819,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4825.0578621517425,4825.0578621517425,965.0115724303485
스위스,관광,2022,4,2,봄,1,208,420,72.0,28.0,10.0,179.33333333333334,84.66666666666667,4100.0,26,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,900.6833656773645,155.74897444115823,268.1602225789846,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4832.708800812946,4832.708800812946,11.50644952574511
오스트레일리아,유학연수,2022,4,2,봄,1,208,5,6.0,2.0,1.0,12.333333333333334,6.916666666666667,400.0,32,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,1222.5473067161204,7.696421792484196,11.067398533428577,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4820.929569558539,4820.929569558539,964.1859139117078
러시아(연방),관광,2022,4,2,봄,1,208,770,297.0,383.0,308.0,495.6666666666667,368.8333333333333,150.0,9,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,504.6225509476932,625.3711139433605,543.6963275038056,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4865.524732585203,4865.524732585203,6.318863289071692
사우디아라비아,상용,2022,4,2,봄,1,208,32,26.0,16.0,7.0,25.0,29.416666666666668,357.1428571428572,23,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,0.0,28.53034534630421,28.501658507783286,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4749.123681865218,4749.123681865218,148.41011505828806
미국,유학연수,2022,4,2,봄,1,208,17,50.0,115.0,9.0,491.0,303.75,88.88888888888889,14,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,396.38663148830744,304.005600900136,209.88719321769295,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4808.37816296048,4808.37816296048,282.84577429179296
태국,관광,2022,4,2,봄,1,208,2581,234.0,173.0,84.0,1030.3333333333333,365.6666666666667,2972.6190476190477,52,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,3560.8280827985786,1835.2566053056173,1720.4017440448206,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5236.28187997192,5236.28187997192,2.028780271201829
