국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_평균,최고모델_예측
사우디아라비아,공용,2023,5,2,봄,0,221,24,5.0,6.0,18.0,15.333333333333334,12.333333333333334,33.33333333333333,23,0,2,7745.873789243419,7128.129131546949,5630.941558074914,87.68027777452232,18.44722747888638,15.99514914709103,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3312.2973994911504,18.44722747888638
사우디아라비아,공용,2023,6,2,여름,0,222,48,24.0,17.0,4.0,25.666666666666668,16.0,1100.0,23,0,3,7745.873789243419,7128.129131546949,5630.941558074914,87.68027777452232,16.569205197056455,19.55935197263994,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3312.4379145364605,16.569205197056455
사우디아라비아,공용,2023,7,3,여름,0,223,31,48.0,5.0,16.0,34.333333333333336,17.25,93.75,23,0,3,7745.873789243419,7128.129131546949,5630.941558074914,91.57867871647632,28.165160846158845,27.033151010248925,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3314.351927505515,28.165160846158845
사우디아라비아,공용,2023,8,3,여름,0,224,6,31.0,24.0,5.0,28.33333333333333,17.333333333333332,20.0,23,0,3,7745.873789243419,7128.129131546949,5630.941558074914,87.68027777452232,19.912406590978783,23.895759631901225,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3313.0778819575585,19.912406590978783
사우디아라비아,공용,2023,9,3,가을,0,225,18,6.0,48.0,10.0,18.33333333333333,18.0,80.0,23,0,0,7745.873789243419,7128.129131546949,5630.941558074914,87.68027777452232,16.569205197056455,18.420167842580966,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3312.342982525622,16.569205197056455
사우디아라비아,공용,2023,10,4,가을,0,226,46,18.0,31.0,4.0,23.33333333333333,21.5,1050.0,23,0,0,7745.873789243419,7128.129131546949,5630.941558074914,87.68027777452232,16.569205197056455,21.092951031304946,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3312.565714458016,16.569205197056455
사우디아라비아,공용,2023,11,4,가을,0,227,13,46.0,6.0,54.0,25.666666666666668,18.08333333333333,-75.92592592592592,23,0,0,7745.873789243419,7128.129131546949,5630.941558074914,87.68027777452232,22.049358812387915,30.245695198810868,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3313.7851226065854,22.049358812387915
사우디아라비아,공용,2023,12,4,겨울,0,228,4,13.0,18.0,1.0,21.0,18.33333333333333,300.0,23,0,1,7745.873789243419,7128.129131546949,5630.941558074914,87.68027777452232,18.35895776760944,18.883052398620883,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3312.530702286172,18.35895776760944
사우디아라비아,관광,2020,1,1,겨울,0,181,778,548.0,716.0,367.0,701.3333333333334,1066.0,111.9891008174387,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,507.38704219411557,170.3514175487316,42.07437867817092,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3362.104914826194,170.3514175487316
사우디아라비아,관광,2020,2,1,겨울,0,182,200,778.0,778.0,317.0,508.6666666666667,1056.25,-36.90851735015773,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,265.4194620222151,538.3322811888429,509.01411197501136,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3411.5176662232807,538.3322811888429
사우디아라비아,관광,2020,3,1,봄,1,183,10,200.0,548.0,563.0,329.3333333333333,1010.1666666666666,-98.22380106571936,23,1,2,7745.873789243419,7128.129131546949,5630.941558074914,342.1529364146523,244.28995531649758,251.29006350396168,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3371.9315912273682,244.28995531649758
사우디아라비아,관광,2020,6,2,여름,1,186,1,0.0,10.0,2597.0,0.3333333333333333,692.5,-99.96149403157489,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,152.56443732105242,37.685916076408006,113.90363368739868,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3327.466677214847,37.685916076408006
사우디아라비아,관광,2020,7,3,여름,1,187,4,1.0,0.0,2053.0,1.6666666666666667,521.75,-99.80516317584024,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,29.86518985615859,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3317.583410266047,17.029290663299044
사우디아라비아,관광,2020,10,4,가을,1,190,1,0.0,4.0,716.0,0.3333333333333333,193.33333333333331,-99.86033519553072,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,40.862159656150794,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3318.4998244160465,17.029290663299044
사우디아라비아,관광,2020,11,4,가을,1,191,1,1.0,0.0,778.0,0.6666666666666666,128.58333333333334,-99.87146529562982,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,160.59660808240002,56.302313940412915,74.07886017175589,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3326.3686601406566,56.302313940412915
사우디아라비아,관광,2021,1,1,겨울,1,193,1,0.0,1.0,778.0,0.6666666666666666,18.166666666666668,-99.87146529562982,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,140.23446356031843,38.835289163215336,32.06406477373004,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3319.7149964158803,38.835289163215336
사우디아라비아,관광,2021,4,2,봄,1,196,1,0.0,1.0,0.0,0.3333333333333333,0.75,inf,23,1,2,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,8.192008042818728,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.777311781602,17.029290663299044
사우디아라비아,관광,2021,5,2,봄,1,197,4,1.0,0.0,0.0,1.6666666666666667,1.0833333333333333,inf,23,1,2,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,7.833161863990429,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.747407933366,17.029290663299044
사우디아라비아,관광,2021,6,2,여름,1,198,3,4.0,0.0,1.0,2.6666666666666665,1.25,200.0,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,7.756472892503218,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.7410171857423,17.029290663299044
사우디아라비아,관광,2021,7,3,여름,1,199,6,3.0,1.0,4.0,4.333333333333333,1.4166666666666667,50.0,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,17.84916672459132,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3316.582075005083,17.029290663299044
사우디아라비아,관광,2021,8,3,여름,1,200,1,6.0,4.0,0.0,3.333333333333333,1.5,inf,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,212.09505945495306,79.51315391414009,82.97476831168461,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3333.33576009784,79.51315391414009
사우디아라비아,관광,2021,9,3,가을,1,201,1,1.0,3.0,0.0,2.6666666666666665,1.5833333333333333,inf,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,45.339046318539175,39.07874827517668,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3320.7103531055677,45.339046318539175
사우디아라비아,관광,2021,10,4,가을,1,202,11,1.0,6.0,1.0,4.333333333333333,2.4166666666666665,1000.0,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,8.249667162254688,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.7821167082207,17.029290663299044
사우디아라비아,관광,2021,11,4,가을,1,203,10,11.0,1.0,1.0,7.333333333333333,3.1666666666666665,900.0,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,130.92142314686944,16.322098035146364,9.191816135693045,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.1567897342516,16.322098035146364
사우디아라비아,관광,2021,12,4,겨울,1,204,5,10.0,1.0,0.0,8.666666666666666,3.583333333333333,inf,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,130.92142314686944,16.694101775873722,9.673093400283024,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.227896484694,16.694101775873722
사우디아라비아,관광,2022,1,1,겨울,1,205,4,5.0,11.0,1.0,6.333333333333333,3.8333333333333335,300.0,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,130.92142314686944,17.263209771356422,9.17198818018541,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.233563382643,17.263209771356422
사우디아라비아,관광,2022,2,1,겨울,1,206,1,4.0,10.0,0.0,3.333333333333333,3.9166666666666665,inf,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,8.266990880371287,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.783560351398,17.029290663299044
사우디아라비아,관광,2022,3,1,봄,1,207,1,1.0,5.0,0.0,2.0,4.0,inf,23,1,2,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,8.125804759860605,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.7717948413556,17.029290663299044
사우디아라비아,관광,2022,4,2,봄,1,208,9,1.0,4.0,1.0,3.6666666666666665,4.666666666666667,800.0,23,1,2,7745.873789243419,7128.129131546949,5630.941558074914,138.66030317979653,17.029290663299044,8.69982014983413,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3315.8196294571862,17.029290663299044
사우디아라비아,관광,2022,5,2,봄,1,209,290,9.0,1.0,4.0,100.0,28.5,7150.0,23,1,2,7745.873789243419,7128.129131546949,5630.941558074914,171.268040020078,53.087747508608615,60.383901811543375,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3325.848819069461,53.087747508608615
사우디아라비아,관광,2022,6,2,여름,1,210,498,290.0,1.0,3.0,265.6666666666667,69.75,16500.0,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,313.7534869672886,169.6535442405087,193.24260054000965,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3358.5079809367585,169.6535442405087
사우디아라비아,관광,2022,7,3,여름,0,211,715,498.0,9.0,6.0,501.0,128.83333333333334,11816.666666666668,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,465.5890508869726,343.0298446318412,334.7309003432438,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3397.399661279613,343.0298446318412
사우디아라비아,관광,2022,8,3,여름,0,212,906,715.0,290.0,1.0,706.3333333333334,204.25,90500.0,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,630.0320812644974,524.3575041194172,487.48964315721065,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3438.943780669535,524.3575041194172
사우디아라비아,관광,2022,9,3,가을,0,213,797,906.0,498.0,1.0,806.0,270.5833333333333,79600.0,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,760.3148697132552,593.9386223589717,571.8269583016076,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3462.6272158222614,593.9386223589717
사우디아라비아,관광,2022,10,4,가을,0,214,1007,797.0,715.0,11.0,903.3333333333334,353.5833333333333,9054.545454545454,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,781.9606956770431,681.7323072155724,661.7146698719332,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3479.237817688154,681.7323072155724
사우디아라비아,관광,2022,11,4,가을,0,215,1855,1007.0,906.0,10.0,1219.6666666666667,507.3333333333333,18450.0,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,865.0420808960134,780.291584314291,855.4298875749765,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3510.517474356549,780.291584314291
사우디아라비아,관광,2022,12,4,겨울,0,216,478,1855.0,797.0,5.0,1113.3333333333333,546.75,9460.0,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,1472.0601061473312,1187.7439197976905,858.6502312560522,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3595.3250330578644,1187.7439197976905
사우디아라비아,관광,2023,1,1,겨울,0,217,244,478.0,1007.0,4.0,859.0,566.75,6000.0,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,736.3727022011424,644.6776695742567,726.395995732314,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3477.741042250085,644.6776695742567
사우디아라비아,관광,2023,2,1,겨울,0,218,457,244.0,1855.0,1.0,393.0,604.75,45600.0,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,508.7744511085767,339.19200700716783,476.33131892587545,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3412.4786597112434,339.19200700716783
사우디아라비아,관광,2023,3,1,봄,0,219,1147,457.0,478.0,1.0,616.0,700.25,114600.0,23,1,2,7745.873789243419,7128.129131546949,5630.941558074914,620.5070165274786,528.6680198269939,683.1468810829667,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3454.8140047442284,528.6680198269939
사우디아라비아,관광,2023,4,2,봄,0,220,1049,1147.0,244.0,9.0,884.3333333333334,786.9166666666666,11555.555555555557,23,1,2,7745.873789243419,7128.129131546949,5630.941558074914,1055.6568787837193,954.6356148661987,864.0062108341057,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3541.6454036647774,954.6356148661987
사우디아라비아,관광,2023,5,2,봄,0,221,1521,1049.0,457.0,290.0,1239.0,889.5,424.4827586206897,23,1,2,7745.873789243419,7128.129131546949,5630.941558074914,1075.7492674311418,866.1415137935269,1090.6187218455518,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3554.8296368802935,866.1415137935269
사우디아라비아,관광,2023,6,2,여름,0,222,1475,1521.0,1147.0,498.0,1348.3333333333333,970.9166666666666,196.1847389558233,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,1444.1076261428993,1257.856459731272,1074.208689979347,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3616.8015762789014,1257.856459731272
사우디아라비아,관광,2023,7,3,여름,0,223,2254,1475.0,1049.0,715.0,1750.0,1099.1666666666667,215.24475524475525,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,1482.2733269265273,1437.9198913220944,1392.625428412927,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3661.5220655129037,1437.9198913220944
사우디아라비아,관광,2023,8,3,여름,0,224,1100,2254.0,1521.0,906.0,1609.6666666666667,1115.3333333333333,21.41280353200883,23,1,3,7745.873789243419,7128.129131546949,5630.941558074914,1657.0783917796894,1524.5211827754658,1416.500576121059,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3685.2955241807927,1524.5211827754658
사우디아라비아,관광,2023,9,3,가을,0,225,1287,1100.0,1475.0,797.0,1547.0,1156.1666666666667,61.480552070263485,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,1250.7376192254783,1201.5038623597309,1391.6255672097548,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3622.4427656906882,1201.5038623597309
사우디아라비아,관광,2023,10,4,가을,0,226,1341,1287.0,2254.0,1007.0,1242.6666666666667,1184.0,33.16782522343595,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,1364.1088437097087,1162.6192856793878,1314.5315507640457,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3622.2254849705373,1162.6192856793878
사우디아라비아,관광,2023,11,4,가을,0,227,1661,1341.0,1100.0,1855.0,1429.6666666666667,1167.8333333333333,-10.45822102425876,23,1,0,7745.873789243419,7128.129131546949,5630.941558074914,1292.8128641743945,1462.9629140932705,1502.0896004292922,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3656.9426265158545,1462.9629140932705
사우디아라비아,관광,2023,12,4,겨울,0,228,975,1661.0,1287.0,478.0,1325.6666666666667,1209.25,103.97489539748956,23,1,1,7745.873789243419,7128.129131546949,5630.941558074914,1404.2798369540167,1289.8257145777427,1152.7557430608067,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3622.6922861738226,1289.8257145777427
사우디아라비아,상용,2020,1,1,겨울,0,181,43,28.0,17.0,22.0,28.666666666666668,15.083333333333334,95.45454545454544,23,2,1,7745.873789243419,7128.129131546949,5630.941558074914,143.66427358184944,82.00328188525667,16.73372562021131,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3322.3206183817188,82.00328188525667
사우디아라비아,상용,2020,2,1,겨울,0,182,28,43.0,15.0,15.0,33.0,16.166666666666668,86.66666666666667,23,2,1,7745.873789243419,7128.129131546949,5630.941558074914,69.11795492368137,14.356392435142551,28.3780796726982,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3311.4415472104024,14.356392435142551
사우디아라비아,상용,2020,3,1,봄,1,183,4,28.0,28.0,7.0,25.0,15.916666666666666,-42.85714285714285,23,2,2,7745.873789243419,7128.129131546949,5630.941558074914,87.68027777452232,17.160331566223203,18.498873994339903,2930.4532004830917,2473.024456521739,2076.879679951691,4023.914553140097,2950.605072463768,4665.624698067633,3312.398801902366,17.160331566223203
