국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,trend,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,sin_month,cos_month,vs_lag12,vs_ma12,nat_mean,nat_std,pur_mean,pur_std,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_Weighted_Ensemble
인도네시아,공용,2021,9,3,가을,1,201,6,2.0,16.0,17.0,5.0,13.166666666666666,-64.70588235294117,42,0,0,2021-09-01,197,2.0,16.0,9.0,2.0,5.0,14.0,14.666666666666666,-1.0,-1.8369701987210297e-16,2.0,0.3829787234042553,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,12.407848407832867,9.230988015107167,262.9146116484403
인도네시아,공용,2021,10,4,가을,1,202,15,6.0,7.0,0.0,7.666666666666667,14.416666666666666,inf,42,0,0,2021-10-01,198,6.0,7.0,22.0,1.0,7.666666666666667,12.833333333333334,15.833333333333334,-0.8660254037844386,0.5000000000000001,7.5,0.891089108910891,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,20.420066401501444,13.072790416727466,266.9302955787553
인도네시아,공용,2021,11,4,가을,1,203,36,15.0,2.0,26.0,19.0,15.25,38.46153846153847,42,0,0,2021-11-01,199,15.0,2.0,31.0,17.0,19.0,13.666666666666666,17.416666666666668,-0.5000000000000004,0.8660254037844384,2.0,1.9547511312217194,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,57.99147329620138,23.64588837631223,283.26858552400955
인도네시아,공용,2021,12,4,겨울,1,204,21,36.0,6.0,32.0,24.0,14.333333333333334,-34.375,42,0,1,2021-12-01,200,36.0,6.0,16.0,26.0,24.0,14.5,17.0,-2.4492935982947064e-16,1.0,0.7777777777777778,1.1666666666666667,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,53.37220428184797,22.04874365420808,281.1603147878631
인도네시아,공용,2022,1,1,겨울,1,205,1,21.0,15.0,7.0,19.33333333333333,13.833333333333334,-85.71428571428571,42,0,1,2022-01-01,201,21.0,15.0,7.0,32.0,19.333333333333332,13.5,14.416666666666666,0.49999999999999994,0.8660254037844387,0.030303030303030304,0.06486486486486487,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,12.802186370723934,13.982251121274837,264.64009195207234
인도네시아,공용,2022,2,1,겨울,1,206,8,1.0,36.0,0.0,10.0,14.5,inf,42,0,1,2022-02-01,202,1.0,36.0,2.0,7.0,10.0,14.5,14.5,0.8660254037844386,0.5000000000000001,1.0,0.5161290322580645,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,12.802186370723934,9.928536715833268,263.28253345987395
인도네시아,공용,2022,3,1,봄,1,207,6,8.0,21.0,9.0,5.0,14.25,-33.33333333333333,42,0,2,2022-03-01,203,8.0,21.0,6.0,9.0,5.0,14.5,14.25,1.0,6.123233995736766e-17,0.6,0.39344262295081966,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,12.803885864545835,7.8506840536991485,262.5872550931663
인도네시아,공용,2022,4,2,봄,1,208,43,6.0,1.0,22.0,19.0,16.0,95.45454545454544,42,0,2,2022-04-01,204,6.0,1.0,15.0,22.0,19.0,19.166666666666668,16.0,0.8660254037844387,-0.4999999999999998,1.8695652173913044,2.5294117647058822,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,61.763279719622425,27.501626633569675,285.8445825711555
인도네시아,공용,2022,5,2,봄,1,209,83,43.0,8.0,31.0,44.0,20.33333333333333,167.74193548387098,42,0,2,2022-05-01,205,43.0,8.0,36.0,31.0,44.0,27.0,20.333333333333332,0.49999999999999994,-0.8660254037844387,2.59375,3.890625,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,74.02385089713229,57.27945061430627,299.9931041692373
인도네시아,공용,2022,6,2,여름,1,210,165,83.0,6.0,16.0,97.0,32.75,931.25,42,0,3,2022-06-01,206,83.0,6.0,21.0,16.0,97.0,51.0,32.75,1.2246467991473532e-16,-1.0,9.705882352941176,4.888888888888889,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,114.15483290221133,109.75069623137159,331.23460227970236
인도네시아,공용,2022,7,3,여름,0,211,251,165.0,43.0,7.0,166.33333333333334,53.083333333333336,3485.7142857142853,42,0,3,2022-07-01,207,165.0,43.0,1.0,7.0,166.33333333333334,92.66666666666667,53.083333333333336,-0.4999999999999997,-0.8660254037844388,31.375,4.640986132511556,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,800.6767578276997,174.33344158761244,206.77093678325963,388.43933026147226
인도네시아,공용,2022,8,3,여름,0,212,82,251.0,83.0,2.0,166.0,59.75,4000.0,42,0,3,2022-08-01,208,251.0,83.0,8.0,2.0,166.0,105.0,59.75,-0.8660254037844385,-0.5000000000000004,27.333333333333332,1.3497942386831276,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,812.6244407615417,145.4737708096083,138.7805761647549,359.71670753588046
인도네시아,공용,2022,9,3,가을,0,213,134,82.0,165.0,6.0,155.66666666666666,70.41666666666667,2133.333333333333,42,0,0,2022-09-01,209,82.0,165.0,6.0,6.0,155.66666666666666,126.33333333333333,70.41666666666667,-1.0,-1.8369701987210297e-16,19.142857142857142,1.8763127187864643,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,128.93114285290065,148.84928551040463,349.36148012088694
인도네시아,공용,2022,10,4,가을,0,214,272,134.0,251.0,15.0,162.66666666666666,91.83333333333331,1713.3333333333333,42,0,0,2022-10-01,210,134.0,251.0,43.0,15.0,162.66666666666666,164.5,91.83333333333333,-0.8660254037844386,0.5000000000000001,17.0,2.9299820466786355,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,170.3727304314316,212.04568267042475,384.64116469318407
인도네시아,공용,2022,11,4,가을,0,215,331,272.0,82.0,36.0,245.66666666666663,116.41666666666669,819.4444444444445,42,0,0,2022-11-01,211,272.0,82.0,83.0,36.0,245.66666666666666,205.83333333333334,116.41666666666667,-0.5000000000000004,0.8660254037844384,8.945945945945946,2.8190205819730303,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,855.9280833242057,226.27783928273783,255.46485729960196,440.3682361290043
인도네시아,공용,2022,12,4,겨울,0,216,149,331.0,134.0,21.0,250.66666666666663,127.08333333333331,609.5238095238095,42,0,1,2022-12-01,212,331.0,134.0,165.0,21.0,250.66666666666666,203.16666666666666,127.08333333333333,-2.4492935982947064e-16,1.0,6.7727272727272725,1.1633051398828889,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,855.9280833242057,192.21068080441543,209.8795889448165,413.4982380452717
인도네시아,공용,2023,1,1,겨울,0,217,86,149.0,272.0,1.0,188.66666666666663,134.16666666666666,8500.0,42,0,1,2023-01-01,213,149.0,272.0,251.0,1.0,188.66666666666666,175.66666666666666,134.16666666666666,0.49999999999999994,0.8660254037844387,43.0,0.6362515413070284,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,800.6767578276997,108.22845619766396,170.84061353722495,353.89009016831614
인도네시아,공용,2023,2,1,겨울,0,218,109,86.0,331.0,8.0,114.66666666666669,142.58333333333334,1262.5,42,0,1,2023-02-01,214,86.0,331.0,82.0,8.0,114.66666666666667,180.16666666666666,142.58333333333334,0.8660254037844386,0.5000000000000001,12.11111111111111,0.759141033081834,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,30.316970560568237,113.41043666567843,303.90366757614413
인도네시아,공용,2023,3,1,봄,0,219,161,109.0,149.0,6.0,118.66666666666669,155.5,2583.333333333333,42,0,2,2023-03-01,215,109.0,149.0,134.0,6.0,118.66666666666667,184.66666666666666,155.5,1.0,6.123233995736766e-17,23.0,1.0287539936102237,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,85.97684536970225,159.1522442488373,338.18092365449195
인도네시아,공용,2023,4,2,봄,0,220,117,161.0,86.0,43.0,129.0,161.66666666666666,172.09302325581396,42,0,2,2023-04-01,216,161.0,86.0,272.0,43.0,129.0,158.83333333333334,161.66666666666666,0.8660254037844387,-0.4999999999999998,2.659090909090909,0.7192622950819673,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,802.3540859914331,74.04424631549946,136.9518889301064,331.44158507491306
인도네시아,공용,2023,5,2,봄,0,221,374,117.0,109.0,83.0,217.33333333333331,185.91666666666663,350.6024096385542,42,0,2,2023-05-01,217,117.0,109.0,331.0,83.0,217.33333333333334,166.0,185.91666666666666,0.49999999999999994,-0.8660254037844387,4.4523809523809526,2.0008916629514046,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,842.8805513087224,239.03242371955193,240.5092095691966,435.47031556995313
인도네시아,공용,2023,6,2,여름,0,222,216,374.0,161.0,165.0,235.66666666666663,190.16666666666663,30.909090909090907,42,0,3,2023-06-01,218,374.0,161.0,149.0,165.0,235.66666666666666,177.16666666666666,190.16666666666666,1.2246467991473532e-16,-1.0,1.3012048192771084,1.1299040976460333,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,855.9280833242057,204.06575944644248,219.30894474808082,420.69409313782955
인도네시아,공용,2023,7,3,여름,0,223,304,216.0,117.0,251.0,298.0,194.58333333333331,21.115537848605577,42,0,3,2023-07-01,219,216.0,117.0,86.0,251.0,298.0,213.5,194.58333333333334,-0.4999999999999997,-0.8660254037844388,1.2063492063492063,1.5543246697912227,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,911.277553923167,287.981876685206,276.1282345143467,486.2660646342293
인도네시아,공용,2023,8,3,여름,0,224,255,304.0,374.0,82.0,258.3333333333333,209.0,210.9756097560976,42,0,3,2023-08-01,220,304.0,374.0,109.0,82.0,258.3333333333333,237.83333333333334,209.0,-0.8660254037844385,-0.5000000000000004,3.072289156626506,1.2142857142857142,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,876.7957943741844,207.77788095230514,239.63534937756123,435.53704888530825
인도네시아,공용,2023,9,3,가을,0,225,318,255.0,216.0,134.0,292.3333333333333,224.33333333333331,137.3134328358209,42,0,0,2023-09-01,221,255.0,216.0,161.0,134.0,292.3333333333333,264.0,224.33333333333334,-1.0,-1.8369701987210297e-16,2.3555555555555556,1.4112426035502958,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,876.7957943741844,276.24921680733985,284.6760455602568,473.9433022868804
인도네시아,공용,2023,10,4,가을,0,226,544,318.0,304.0,272.0,372.3333333333333,247.0,100.0,42,0,0,2023-10-01,222,318.0,304.0,117.0,272.0,372.3333333333333,335.1666666666667,247.0,-0.8660254037844386,0.5000000000000001,1.9926739926739927,2.193548387096774,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,928.6632191382351,400.19806134020774,412.17986486552115,575.6929038508952
인도네시아,공용,2023,11,4,가을,0,227,503,544.0,255.0,331.0,455.0,261.3333333333333,51.96374622356496,42,0,0,2023-11-01,223,544.0,255.0,374.0,331.0,455.0,356.6666666666667,261.3333333333333,-0.5000000000000004,0.8660254037844384,1.5150602409638554,1.9174078780177892,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,1033.5379916884438,464.30845784716104,475.2218735084058,652.6731814480297
인도네시아,공용,2023,12,4,겨울,0,228,273,503.0,318.0,149.0,440.0,271.6666666666667,83.22147651006712,42,0,1,2023-12-01,224,503.0,318.0,216.0,149.0,440.0,366.1666666666667,271.6666666666667,-2.4492935982947064e-16,1.0,1.82,1.0012224938875305,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,978.558572365087,338.79680209895025,309.6643207514047,536.6375368607827
인도네시아,관광,2020,1,1,겨울,0,181,14336,23216.0,20527.0,14183.0,18580.33333333333,16063.25,1.078756257491363,42,1,1,2020-01-01,180,23216.0,20527.0,11279.0,14183.0,18580.333333333332,16077.166666666666,16063.25,0.49999999999999994,0.8660254037844387,1.0107163000564017,0.8924163904321708,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,12585.202732275253,15597.512999579583,14095.818148580867,14117.138885246115
인도네시아,관광,2020,2,1,겨울,0,182,12155,14336.0,18189.0,12172.0,16569.0,16061.833333333334,-0.1396648044692737,42,1,1,2020-02-01,181,14336.0,18189.0,8337.0,12172.0,16569.0,16713.5,16061.833333333334,0.8660254037844386,0.5000000000000001,0.9985213176702539,0.7567158139390103,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,10036.6955712834,11655.42675263219,12003.277436489287,11246.655513366255
인도네시아,관광,2020,3,1,봄,1,183,1030,12155.0,23216.0,18857.0,9173.666666666666,14576.25,-94.53783740785914,42,1,2,2020-03-01,182,12155.0,23216.0,11858.0,18857.0,9173.666666666666,14908.833333333334,14576.25,1.0,6.123233995736766e-17,0.05461872945169159,0.07065804592772985,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,10108.10720206219,7758.5354486304295,11871.302455026445,9898.285274500633
인도네시아,관광,2020,4,2,봄,1,184,572,1030.0,14336.0,22596.0,4585.666666666667,12740.916666666666,-97.4685785094707,42,1,2,2020-04-01,183,1030.0,14336.0,20527.0,22596.0,4585.666666666667,11583.0,12740.916666666666,0.8660254037844387,-0.4999999999999998,0.025313094658583,0.044891205535535605,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,5665.260892865865,6214.6575440900015,10307.943183765457,7407.19383594176
인도네시아,관광,2020,5,2,봄,1,185,581,572.0,12155.0,11464.0,727.6666666666666,11834.0,-94.93196092114444,42,1,2,2020-05-01,184,572.0,12155.0,18189.0,11464.0,727.6666666666666,8648.333333333334,11834.0,0.49999999999999994,-0.8660254037844387,0.05067597034452682,0.04909167722855936,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,3133.8196903251933,1499.80310206222,6523.677394494183,3712.484647438941
인도네시아,관광,2020,6,2,여름,1,186,707,581.0,1030.0,19928.0,620.0,10232.25,-96.45222802087515,42,1,3,2020-06-01,185,581.0,1030.0,23216.0,19928.0,620.0,4896.833333333333,10232.25,1.2246467991473532e-16,-1.0,0.035475939585528624,0.06908851049275645,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,3440.9235942094238,1043.450435282708,7497.466134911939,3982.81043339566
인도네시아,관광,2020,7,3,여름,1,187,1347,707.0,572.0,11279.0,878.3333333333334,9404.583333333334,-88.05745190176434,42,1,3,2020-07-01,186,707.0,572.0,14336.0,11279.0,878.3333333333334,2732.0,9404.583333333334,-0.4999999999999997,-0.8660254037844388,0.11941489361702128,0.14321280799525105,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,2852.384248565712,1761.2746989073553,4287.136000188536,2961.221977243081
인도네시아,관광,2020,8,3,여름,1,188,557,1347.0,581.0,8337.0,870.3333333333334,8756.25,-93.31893966654673,42,1,3,2020-08-01,187,1347.0,581.0,12155.0,8337.0,870.3333333333334,799.0,8756.25,-0.8660254037844385,-0.5000000000000004,0.0668025905492924,0.06360444203374346,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,2563.18990461931,1731.359598613755,3638.7066712705,2640.0373094905426
인도네시아,관광,2020,9,3,가을,1,189,1078,557.0,707.0,11858.0,994.0,7857.916666666667,-90.9090909090909,42,1,0,2020-09-01,188,557.0,707.0,1030.0,11858.0,994.0,807.0,7857.916666666667,-1.0,-1.8369701987210297e-16,0.09090142507799984,0.13716903305162925,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,1616.280872685933,723.8978093827452,2424.6332300005456,1583.0316598432369
인도네시아,관광,2020,10,4,가을,1,190,1250,1078.0,1347.0,20527.0,961.6666666666666,6251.5,-93.91045939494325,42,1,0,2020-10-01,189,1078.0,1347.0,572.0,20527.0,961.6666666666666,920.0,6251.5,-0.8660254037844386,0.5000000000000001,0.06089243959469992,0.19992003198720512,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,2511.7760222673255,810.98669649726,3998.833419034367,2430.4635630910907
인도네시아,관광,2020,11,4,가을,1,191,1258,1250.0,557.0,18189.0,1195.3333333333333,4840.583333333333,-93.08373192588928,42,1,0,2020-11-01,190,1250.0,557.0,581.0,18189.0,1195.3333333333333,1032.8333333333333,4840.583333333333,-0.5000000000000004,0.8660254037844384,0.0691588785046729,0.2598323551179883,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,3084.2242264878023,924.4662225518822,3334.5205406632995,2432.3974969734854
인도네시아,관광,2020,12,4,겨울,1,192,1690,1258.0,1078.0,23216.0,1399.3333333333333,3046.75,-92.72053756030324,42,1,1,2020-12-01,191,1258.0,1078.0,707.0,23216.0,1399.3333333333333,1196.6666666666667,3046.75,-2.4492935982947064e-16,1.0,0.07279148899513288,0.5545074235091461,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,3084.2242264878023,1134.8124043786927,3959.7718041782796,2713.4368143751076
인도네시아,관광,2021,1,1,겨울,1,193,976,1690.0,1250.0,14336.0,1308.0,1933.4166666666667,-93.19196428571428,42,1,1,2021-01-01,192,1690.0,1250.0,1347.0,14336.0,1308.0,1134.8333333333333,1933.4166666666667,0.49999999999999994,0.8660254037844387,0.06807560856525074,0.5045448671003316,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,2915.6406603396413,1540.6768286199915,2259.121156020213,2227.441925286234
인도네시아,관광,2021,2,1,겨울,1,194,1034,976.0,1258.0,12155.0,1233.3333333333333,1006.6666666666666,-91.49321266968326,42,1,1,2021-02-01,193,976.0,1258.0,557.0,12155.0,1233.3333333333333,1214.3333333333333,1006.6666666666666,0.8660254037844386,0.5000000000000001,0.08506087528792367,1.026132980482964,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,2195.1632533814595,1546.408582960777,2071.0829542747924,1932.6331868508496
인도네시아,관광,2021,3,1,봄,1,195,1201,1034.0,1690.0,1030.0,1070.3333333333333,1020.9166666666666,16.601941747572816,42,1,2,2021-03-01,194,1034.0,1690.0,1078.0,1030.0,1070.3333333333333,1234.8333333333333,1020.9166666666666,1.0,6.123233995736766e-17,1.1648884578079535,1.1752425996901248,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,1423.2885855276372,1139.9513184392474,1324.6129142794134,1293.733513282344
인도네시아,관광,2021,4,2,봄,1,196,1280,1201.0,976.0,572.0,1171.6666666666667,1079.9166666666667,123.77622377622376,42,1,2,2021-04-01,195,1201.0,976.0,1250.0,572.0,1171.6666666666667,1239.8333333333333,1079.9166666666667,0.8660254037844387,-0.4999999999999998,2.2338568935427574,1.184180094055971,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,1680.5126013492365,1286.6169695798715,1371.9916726433412,1443.0239326158126
인도네시아,관광,2021,5,2,봄,1,197,1514,1280.0,1034.0,581.0,1331.6666666666667,1157.6666666666667,160.58519793459553,42,1,2,2021-05-01,196,1280.0,1034.0,1258.0,581.0,1331.6666666666667,1282.5,1157.6666666666667,0.49999999999999994,-0.8660254037844387,2.6013745704467355,1.3066743383199078,1995.1485655737704,4327.223594213254,10891.25741769408,43095.18402964217,1744.8766527309242,1462.5913121291387,1525.1069878227954,1575.1264154419164
