국적,목적,년,월,입국자수
영  국,기타,2022,2,609.0
프랑스,관광,2022,2,307.0
프랑스,상용,2022,2,28.0
프랑스,공용,2022,2,7.0
프랑스,유학연수,2022,2,1556.0
프랑스,기타,2022,2,934.0
네덜란드,관광,2022,2,107.0
네덜란드,상용,2022,2,4.0
네덜란드,공용,2022,2,3.0
네덜란드,유학연수,2022,2,311.0
네덜란드,기타,2022,2,737.0
우크라이나,관광,2022,2,256.0
우크라이나,상용,2022,2,37.0
우크라이나,공용,2022,2,1.0
우크라이나,유학연수,2022,2,23.0
우크라이나,기타,2022,2,779.0
이탈리아,관광,2022,2,136.0
이탈리아,상용,2022,2,12.0
이탈리아,공용,2022,2,2.0
이탈리아,유학연수,2022,2,211.0
이탈리아,기타,2022,2,210.0
불가리아,관광,2022,2,42.0
불가리아,상용,2022,2,1.0
불가리아,공용,2022,2,0.0
불가리아,유학연수,2022,2,15.0
불가리아,기타,2022,2,101.0
스웨덴,관광,2022,2,61.0
스웨덴,상용,2022,2,2.0
스웨덴,공용,2022,2,7.0
스웨덴,유학연수,2022,2,105.0
스웨덴,기타,2022,2,40.0
오스트레일리아,관광,2022,2,200.0
오스트레일리아,상용,2022,2,53.0
오스트레일리아,공용,2022,2,3.0
오스트레일리아,유학연수,2022,2,26.0
오스트레일리아,기타,2022,2,352.0
뉴질랜드,관광,2022,2,32.0
뉴질랜드,상용,2022,2,6.0
뉴질랜드,공용,2022,2,0.0
뉴질랜드,유학연수,2022,2,6.0
뉴질랜드,기타,2022,2,166.0
키리바시,관광,2022,2,0.0
키리바시,상용,2022,2,0.0
키리바시,공용,2022,2,0.0
키리바시,유학연수,2022,2,0.0
키리바시,기타,2022,2,10.0
피  지,관광,2022,2,0.0
피  지,상용,2022,2,0.0
피  지,공용,2022,2,1.0
피  지,유학연수,2022,2,3.0
피  지,기타,2022,2,3.0
남아프리카 공화국,관광,2022,2,11.0
남아프리카 공화국,상용,2022,2,1.0
남아프리카 공화국,공용,2022,2,3.0
남아프리카 공화국,유학연수,2022,2,7.0
남아프리카 공화국,기타,2022,2,413.0
나이지리아,관광,2022,2,3.0
나이지리아,상용,2022,2,20.0
나이지리아,공용,2022,2,4.0
나이지리아,유학연수,2022,2,24.0
나이지리아,기타,2022,2,21.0
이집트,관광,2022,2,7.0
이집트,상용,2022,2,12.0
이집트,공용,2022,2,2.0
이집트,유학연수,2022,2,25.0
이집트,기타,2022,2,131.0
일  본,관광,2022,3,112.0
일  본,상용,2022,3,244.0
일  본,공용,2022,3,13.0
일  본,유학연수,2022,3,424.0
일  본,기타,2022,3,604.0
인  도,관광,2022,3,972.0
인  도,상용,2022,3,198.0
인  도,공용,2022,3,2.0
인  도,유학연수,2022,3,135.0
인  도,기타,2022,3,1996.0
베트남,관광,2022,3,357.0
베트남,상용,2022,3,66.0
베트남,공용,2022,3,0.0
베트남,유학연수,2022,3,2865.0
베트남,기타,2022,3,1808.0
미얀마,관광,2022,3,1213.0
미얀마,상용,2022,3,4.0
미얀마,공용,2022,3,0.0
미얀마,유학연수,2022,3,199.0
미얀마,기타,2022,3,3365.0
몽  골,관광,2022,3,264.0
몽  골,상용,2022,3,13.0
몽  골,공용,2022,3,65.0
몽  골,유학연수,2022,3,613.0
몽  골,기타,2022,3,349.0
스리랑카,관광,2022,3,51.0
스리랑카,상용,2022,3,5.0
스리랑카,공용,2022,3,0.0
스리랑카,유학연수,2022,3,19.0
스리랑카,기타,2022,3,742.0
파키스탄,관광,2022,3,18.0
파키스탄,상용,2022,3,45.0
파키스탄,공용,2022,3,1.0
파키스탄,유학연수,2022,3,55.0
파키스탄,기타,2022,3,371.0
방글라데시,관광,2022,3,87.0
방글라데시,상용,2022,3,9.0
방글라데시,공용,2022,3,6.0
방글라데시,유학연수,2022,3,203.0
방글라데시,기타,2022,3,593.0
중  국,관광,2022,3,1480.0
중  국,상용,2022,3,303.0
중  국,공용,2022,3,5.0
중  국,유학연수,2022,3,5366.0
중  국,기타,2022,3,7572.0
대  만,관광,2022,3,49.0
대  만,상용,2022,3,54.0
대  만,공용,2022,3,3.0
대  만,유학연수,2022,3,59.0
대  만,기타,2022,3,245.0
필리핀,관광,2022,3,3488.0
필리핀,상용,2022,3,17.0
필리핀,공용,2022,3,18.0
필리핀,유학연수,2022,3,19.0
필리핀,기타,2022,3,7855.0
홍  콩,관광,2022,3,23.0
홍  콩,상용,2022,3,32.0
홍  콩,공용,2022,3,0.0
홍  콩,유학연수,2022,3,69.0
홍  콩,기타,2022,3,26.0
태  국,관광,2022,3,234.0
태  국,상용,2022,3,24.0
태  국,공용,2022,3,15.0
태  국,유학연수,2022,3,71.0
태  국,기타,2022,3,1108.0
말레이시아,관광,2022,3,103.0
말레이시아,상용,2022,3,48.0
말레이시아,공용,2022,3,0.0
말레이시아,유학연수,2022,3,74.0
말레이시아,기타,2022,3,399.0
싱가포르,관광,2022,3,2018.0
싱가포르,상용,2022,3,90.0
싱가포르,공용,2022,3,2.0
싱가포르,유학연수,2022,3,12.0
싱가포르,기타,2022,3,328.0
인도네시아,관광,2022,3,1214.0
인도네시아,상용,2022,3,13.0
인도네시아,공용,2022,3,6.0
인도네시아,유학연수,2022,3,163.0
인도네시아,기타,2022,3,2838.0
우즈베키스탄,관광,2022,3,104.0
우즈베키스탄,상용,2022,3,37.0
우즈베키스탄,공용,2022,3,10.0
우즈베키스탄,유학연수,2022,3,161.0
우즈베키스탄,기타,2022,3,1198.0
터  키,관광,2022,3,74.0
터  키,상용,2022,3,13.0
터  키,공용,2022,3,1.0
터  키,유학연수,2022,3,28.0
터  키,기타,2022,3,458.0
이스라엘,관광,2022,3,38.0
이스라엘,상용,2022,3,33.0
이스라엘,공용,2022,3,1.0
이스라엘,유학연수,2022,3,2.0
이스라엘,기타,2022,3,33.0
이  란,관광,2022,3,57.0
이  란,상용,2022,3,1.0
이  란,공용,2022,3,0.0
이  란,유학연수,2022,3,15.0
이  란,기타,2022,3,71.0
카자흐스탄,관광,2022,3,69.0
카자흐스탄,상용,2022,3,3.0
카자흐스탄,공용,2022,3,1.0
카자흐스탄,유학연수,2022,3,19.0
카자흐스탄,기타,2022,3,326.0
요르단,관광,2022,3,7.0
요르단,상용,2022,3,59.0
요르단,공용,2022,3,0.0
요르단,유학연수,2022,3,5.0
요르단,기타,2022,3,20.0
사우디아라비아,관광,2022,3,1.0
사우디아라비아,상용,2022,3,26.0
사우디아라비아,공용,2022,3,22.0
사우디아라비아,유학연수,2022,3,12.0
사우디아라비아,기타,2022,3,74.0
이라크,관광,2022,3,0.0
이라크,상용,2022,3,73.0
이라크,공용,2022,3,9.0
이라크,유학연수,2022,3,4.0
이라크,기타,2022,3,6.0
미  국,관광,2022,3,5733.0
미  국,상용,2022,3,62.0
미  국,공용,2022,3,1036.0
미  국,유학연수,2022,3,50.0
미  국,기타,2022,3,10087.0
에콰도르,관광,2022,3,1.0
에콰도르,상용,2022,3,0.0
에콰도르,공용,2022,3,0.0
에콰도르,유학연수,2022,3,5.0
에콰도르,기타,2022,3,3.0
쿠  바,관광,2022,3,0.0
쿠  바,상용,2022,3,0.0
쿠  바,공용,2022,3,0.0
쿠  바,유학연수,2022,3,0.0
쿠  바,기타,2022,3,1.0
캐나다,관광,2022,3,293.0
캐나다,상용,2022,3,26.0
캐나다,공용,2022,3,4.0
캐나다,유학연수,2022,3,15.0
캐나다,기타,2022,3,2343.0
브라질,관광,2022,3,19.0
브라질,상용,2022,3,11.0
브라질,공용,2022,3,7.0
브라질,유학연수,2022,3,15.0
브라질,기타,2022,3,140.0
멕시코,관광,2022,3,67.0
멕시코,상용,2022,3,1.0
멕시코,공용,2022,3,2.0
멕시코,유학연수,2022,3,16.0
멕시코,기타,2022,3,212.0
칠  레,관광,2022,3,5.0
칠  레,상용,2022,3,2.0
칠  레,공용,2022,3,1.0
칠  레,유학연수,2022,3,4.0
칠  레,기타,2022,3,12.0
아르헨티나,관광,2022,3,1.0
아르헨티나,상용,2022,3,1.0
아르헨티나,공용,2022,3,0.0
아르헨티나,유학연수,2022,3,1.0
아르헨티나,기타,2022,3,25.0
콜롬비아,관광,2022,3,3.0
콜롬비아,상용,2022,3,3.0
콜롬비아,공용,2022,3,0.0
콜롬비아,유학연수,2022,3,10.0
콜롬비아,기타,2022,3,18.0
페  루,관광,2022,3,9.0
페  루,상용,2022,3,3.0
페  루,공용,2022,3,5.0
페  루,유학연수,2022,3,9.0
페  루,기타,2022,3,9.0
베네수엘라,관광,2022,3,13.0
베네수엘라,상용,2022,3,0.0
베네수엘라,공용,2022,3,1.0
베네수엘라,유학연수,2022,3,2.0
베네수엘라,기타,2022,3,14.0
러시아(연방),관광,2022,3,297.0
러시아(연방),상용,2022,3,71.0
러시아(연방),공용,2022,3,0.0
러시아(연방),유학연수,2022,3,109.0
러시아(연방),기타,2022,3,1870.0
폴란드,관광,2022,3,129.0
폴란드,상용,2022,3,1.0
폴란드,공용,2022,3,1.0
폴란드,유학연수,2022,3,8.0
폴란드,기타,2022,3,251.0
덴마크,관광,2022,3,53.0
덴마크,상용,2022,3,4.0
덴마크,공용,2022,3,1.0
덴마크,유학연수,2022,3,0.0
덴마크,기타,2022,3,49.0
그리스,관광,2022,3,238.0
그리스,상용,2022,3,8.0
그리스,공용,2022,3,1.0
그리스,유학연수,2022,3,1.0
그리스,기타,2022,3,169.0
스위스,관광,2022,3,72.0
스위스,상용,2022,3,1.0
스위스,공용,2022,3,1.0
스위스,유학연수,2022,3,12.0
스위스,기타,2022,3,31.0
노르웨이,관광,2022,3,30.0
노르웨이,상용,2022,3,2.0
노르웨이,공용,2022,3,0.0
노르웨이,유학연수,2022,3,1.0
노르웨이,기타,2022,3,27.0
스페인,관광,2022,3,138.0
스페인,상용,2022,3,7.0
스페인,공용,2022,3,3.0
스페인,유학연수,2022,3,136.0
스페인,기타,2022,3,112.0
루마니아,관광,2022,3,204.0
루마니아,상용,2022,3,4.0
루마니아,공용,2022,3,3.0
루마니아,유학연수,2022,3,1.0
루마니아,기타,2022,3,205.0
벨기에,관광,2022,3,52.0
벨기에,상용,2022,3,6.0
벨기에,공용,2022,3,0.0
벨기에,유학연수,2022,3,7.0
벨기에,기타,2022,3,122.0
독  일,관광,2022,3,531.0
독  일,상용,2022,3,43.0
독  일,공용,2022,3,7.0
독  일,유학연수,2022,3,43.0
독  일,기타,2022,3,1178.0
영  국,관광,2022,3,535.0
영  국,상용,2022,3,26.0
영  국,공용,2022,3,51.0
영  국,유학연수,2022,3,17.0
영  국,기타,2022,3,366.0
프랑스,관광,2022,3,369.0
프랑스,상용,2022,3,43.0
프랑스,공용,2022,3,14.0
프랑스,유학연수,2022,3,100.0
프랑스,기타,2022,3,1166.0
네덜란드,관광,2022,3,128.0
네덜란드,상용,2022,3,4.0
네덜란드,공용,2022,3,2.0
네덜란드,유학연수,2022,3,12.0
네덜란드,기타,2022,3,833.0
우크라이나,관광,2022,3,209.0
우크라이나,상용,2022,3,3.0
우크라이나,공용,2022,3,1.0
우크라이나,유학연수,2022,3,8.0
우크라이나,기타,2022,3,792.0
이탈리아,관광,2022,3,205.0
이탈리아,상용,2022,3,4.0
이탈리아,공용,2022,3,0.0
이탈리아,유학연수,2022,3,32.0
이탈리아,기타,2022,3,243.0
불가리아,관광,2022,3,29.0
불가리아,상용,2022,3,0.0
불가리아,공용,2022,3,0.0
불가리아,유학연수,2022,3,2.0
불가리아,기타,2022,3,203.0
스웨덴,관광,2022,3,93.0
스웨덴,상용,2022,3,7.0
스웨덴,공용,2022,3,1.0
스웨덴,유학연수,2022,3,10.0
스웨덴,기타,2022,3,27.0
오스트레일리아,관광,2022,3,306.0
오스트레일리아,상용,2022,3,68.0
오스트레일리아,공용,2022,3,14.0
오스트레일리아,유학연수,2022,3,6.0
오스트레일리아,기타,2022,3,360.0
뉴질랜드,관광,2022,3,40.0
뉴질랜드,상용,2022,3,5.0
뉴질랜드,공용,2022,3,4.0
뉴질랜드,유학연수,2022,3,0.0
뉴질랜드,기타,2022,3,171.0
키리바시,관광,2022,3,0.0
키리바시,상용,2022,3,0.0
키리바시,공용,2022,3,0.0
키리바시,유학연수,2022,3,0.0
키리바시,기타,2022,3,23.0
피  지,관광,2022,3,0.0
피  지,상용,2022,3,0.0
피  지,공용,2022,3,0.0
피  지,유학연수,2022,3,0.0
피  지,기타,2022,3,2.0
남아프리카 공화국,관광,2022,3,6.0
남아프리카 공화국,상용,2022,3,0.0
남아프리카 공화국,공용,2022,3,1.0
남아프리카 공화국,유학연수,2022,3,2.0
남아프리카 공화국,기타,2022,3,197.0
나이지리아,관광,2022,3,3.0
나이지리아,상용,2022,3,20.0
나이지리아,공용,2022,3,3.0
나이지리아,유학연수,2022,3,19.0
나이지리아,기타,2022,3,21.0
이집트,관광,2022,3,39.0
이집트,상용,2022,3,26.0
이집트,공용,2022,3,2.0
이집트,유학연수,2022,3,17.0
이집트,기타,2022,3,138.0
일  본,관광,2022,4,535.0
일  본,상용,2022,4,622.0
일  본,공용,2022,4,8.0
일  본,유학연수,2022,4,124.0
일  본,기타,2022,4,942.0
인  도,관광,2022,4,848.0
인  도,상용,2022,4,431.0
인  도,공용,2022,4,13.0
인  도,유학연수,2022,4,34.0
인  도,기타,2022,4,1788.0
베트남,관광,2022,4,472.0
베트남,상용,2022,4,108.0
베트남,공용,2022,4,29.0
베트남,유학연수,2022,4,990.0
베트남,기타,2022,4,2442.0
미얀마,관광,2022,4,1211.0
미얀마,상용,2022,4,8.0
미얀마,공용,2022,4,0.0
미얀마,유학연수,2022,4,33.0
미얀마,기타,2022,4,3476.0
몽  골,관광,2022,4,418.0
몽  골,상용,2022,4,19.0
몽  골,공용,2022,4,117.0
몽  골,유학연수,2022,4,156.0
몽  골,기타,2022,4,308.0
스리랑카,관광,2022,4,43.0
스리랑카,상용,2022,4,5.0
스리랑카,공용,2022,4,0.0
스리랑카,유학연수,2022,4,9.0
스리랑카,기타,2022,4,554.0
파키스탄,관광,2022,4,46.0
파키스탄,상용,2022,4,47.0
파키스탄,공용,2022,4,1.0
파키스탄,유학연수,2022,4,130.0
파키스탄,기타,2022,4,413.0
방글라데시,관광,2022,4,59.0
방글라데시,상용,2022,4,27.0
방글라데시,공용,2022,4,7.0
방글라데시,유학연수,2022,4,36.0
방글라데시,기타,2022,4,988.0
중  국,관광,2022,4,1857.0
중  국,상용,2022,4,318.0
중  국,공용,2022,4,3.0
중  국,유학연수,2022,4,1034.0
중  국,기타,2022,4,7018.0
대  만,관광,2022,4,122.0
대  만,상용,2022,4,121.0
대  만,공용,2022,4,0.0
대  만,유학연수,2022,4,26.0
대  만,기타,2022,4,236.0
필리핀,관광,2022,4,3280.0
필리핀,상용,2022,4,34.0
필리핀,공용,2022,4,50.0
필리핀,유학연수,2022,4,65.0
필리핀,기타,2022,4,8709.0
홍  콩,관광,2022,4,33.0
홍  콩,상용,2022,4,65.0
홍  콩,공용,2022,4,0.0
홍  콩,유학연수,2022,4,20.0
홍  콩,기타,2022,4,22.0
태  국,관광,2022,4,2581.0
태  국,상용,2022,4,51.0
태  국,공용,2022,4,19.0
태  국,유학연수,2022,4,26.0
태  국,기타,2022,4,987.0
말레이시아,관광,2022,4,803.0
말레이시아,상용,2022,4,36.0
말레이시아,공용,2022,4,0.0
말레이시아,유학연수,2022,4,16.0
말레이시아,기타,2022,4,425.0
싱가포르,관광,2022,4,3381.0
싱가포르,상용,2022,4,152.0
싱가포르,공용,2022,4,3.0
싱가포르,유학연수,2022,4,3.0
싱가포르,기타,2022,4,266.0
인도네시아,관광,2022,4,1314.0
인도네시아,상용,2022,4,18.0
인도네시아,공용,2022,4,43.0
인도네시아,유학연수,2022,4,48.0
인도네시아,기타,2022,4,2908.0
우즈베키스탄,관광,2022,4,34.0
우즈베키스탄,상용,2022,4,45.0
우즈베키스탄,공용,2022,4,17.0
우즈베키스탄,유학연수,2022,4,80.0
우즈베키스탄,기타,2022,4,1278.0
터  키,관광,2022,4,799.0
터  키,상용,2022,4,22.0
터  키,공용,2022,4,6.0
터  키,유학연수,2022,4,8.0
터  키,기타,2022,4,557.0
이스라엘,관광,2022,4,193.0
이스라엘,상용,2022,4,15.0
이스라엘,공용,2022,4,0.0
이스라엘,유학연수,2022,4,1.0
이스라엘,기타,2022,4,32.0
이  란,관광,2022,4,43.0
이  란,상용,2022,4,2.0
이  란,공용,2022,4,0.0
이  란,유학연수,2022,4,4.0
이  란,기타,2022,4,18.0
카자흐스탄,관광,2022,4,408.0
카자흐스탄,상용,2022,4,3.0
카자흐스탄,공용,2022,4,8.0
카자흐스탄,유학연수,2022,4,26.0
카자흐스탄,기타,2022,4,384.0
요르단,관광,2022,4,3.0
요르단,상용,2022,4,17.0
요르단,공용,2022,4,1.0
요르단,유학연수,2022,4,1.0
요르단,기타,2022,4,11.0
사우디아라비아,관광,2022,4,9.0
사우디아라비아,상용,2022,4,32.0
사우디아라비아,공용,2022,4,1.0
사우디아라비아,유학연수,2022,4,4.0
사우디아라비아,기타,2022,4,22.0
이라크,관광,2022,4,43.0
이라크,상용,2022,4,75.0
이라크,공용,2022,4,0.0
이라크,유학연수,2022,4,1.0
이라크,기타,2022,4,5.0
미  국,관광,2022,4,19169.0
미  국,상용,2022,4,113.0
미  국,공용,2022,4,1321.0
미  국,유학연수,2022,4,17.0
미  국,기타,2022,4,10262.0
에콰도르,관광,2022,4,23.0
에콰도르,상용,2022,4,1.0
에콰도르,공용,2022,4,2.0
에콰도르,유학연수,2022,4,2.0
에콰도르,기타,2022,4,3.0
쿠  바,관광,2022,4,0.0
쿠  바,상용,2022,4,0.0
쿠  바,공용,2022,4,0.0
쿠  바,유학연수,2022,4,0.0
쿠  바,기타,2022,4,0.0
캐나다,관광,2022,4,3012.0
캐나다,상용,2022,4,22.0
캐나다,공용,2022,4,24.0
캐나다,유학연수,2022,4,6.0
캐나다,기타,2022,4,2495.0
브라질,관광,2022,4,257.0
브라질,상용,2022,4,15.0
브라질,공용,2022,4,2.0
브라질,유학연수,2022,4,5.0
브라질,기타,2022,4,119.0
멕시코,관광,2022,4,316.0
멕시코,상용,2022,4,2.0
멕시코,공용,2022,4,6.0
멕시코,유학연수,2022,4,3.0
멕시코,기타,2022,4,185.0
칠  레,관광,2022,4,65.0
칠  레,상용,2022,4,4.0
칠  레,공용,2022,4,0.0
칠  레,유학연수,2022,4,1.0
칠  레,기타,2022,4,14.0
아르헨티나,관광,2022,4,56.0
아르헨티나,상용,2022,4,3.0
아르헨티나,공용,2022,4,1.0
아르헨티나,유학연수,2022,4,0.0
아르헨티나,기타,2022,4,24.0
콜롬비아,관광,2022,4,100.0
콜롬비아,상용,2022,4,1.0
콜롬비아,공용,2022,4,7.0
콜롬비아,유학연수,2022,4,2.0
콜롬비아,기타,2022,4,18.0
페  루,관광,2022,4,25.0
페  루,상용,2022,4,1.0
페  루,공용,2022,4,3.0
페  루,유학연수,2022,4,0.0
페  루,기타,2022,4,11.0
베네수엘라,관광,2022,4,24.0
베네수엘라,상용,2022,4,0.0
베네수엘라,공용,2022,4,0.0
베네수엘라,유학연수,2022,4,0.0
베네수엘라,기타,2022,4,21.0
러시아(연방),관광,2022,4,770.0
러시아(연방),상용,2022,4,60.0
러시아(연방),공용,2022,4,5.0
러시아(연방),유학연수,2022,4,14.0
러시아(연방),기타,2022,4,1878.0
폴란드,관광,2022,4,325.0
폴란드,상용,2022,4,7.0
폴란드,공용,2022,4,0.0
폴란드,유학연수,2022,4,2.0
폴란드,기타,2022,4,288.0
덴마크,관광,2022,4,344.0
덴마크,상용,2022,4,3.0
덴마크,공용,2022,4,0.0
덴마크,유학연수,2022,4,0.0
덴마크,기타,2022,4,52.0
그리스,관광,2022,4,204.0
그리스,상용,2022,4,7.0
그리스,공용,2022,4,1.0
그리스,유학연수,2022,4,0.0
그리스,기타,2022,4,77.0
스위스,관광,2022,4,420.0
스위스,상용,2022,4,6.0
스위스,공용,2022,4,0.0
스위스,유학연수,2022,4,0.0
스위스,기타,2022,4,46.0
노르웨이,관광,2022,4,216.0
노르웨이,상용,2022,4,8.0
노르웨이,공용,2022,4,5.0
노르웨이,유학연수,2022,4,0.0
노르웨이,기타,2022,4,33.0
스페인,관광,2022,4,688.0
스페인,상용,2022,4,4.0
스페인,공용,2022,4,2.0
스페인,유학연수,2022,4,10.0
스페인,기타,2022,4,117.0
루마니아,관광,2022,4,209.0
루마니아,상용,2022,4,7.0
루마니아,공용,2022,4,3.0
루마니아,유학연수,2022,4,0.0
루마니아,기타,2022,4,153.0
벨기에,관광,2022,4,255.0
벨기에,상용,2022,4,7.0
벨기에,공용,2022,4,4.0
벨기에,유학연수,2022,4,0.0
벨기에,기타,2022,4,130.0
독  일,관광,2022,4,2112.0
독  일,상용,2022,4,73.0
독  일,공용,2022,4,8.0
독  일,유학연수,2022,4,14.0
독  일,기타,2022,4,1276.0
영  국,관광,2022,4,1711.0
영  국,상용,2022,4,37.0
영  국,공용,2022,4,9.0
영  국,유학연수,2022,4,3.0
영  국,기타,2022,4,385.0
프랑스,관광,2022,4,2342.0
프랑스,상용,2022,4,56.0
프랑스,공용,2022,4,9.0
프랑스,유학연수,2022,4,22.0
프랑스,기타,2022,4,878.0
네덜란드,관광,2022,4,767.0
네덜란드,상용,2022,4,15.0
네덜란드,공용,2022,4,5.0
네덜란드,유학연수,2022,4,4.0
네덜란드,기타,2022,4,920.0
우크라이나,관광,2022,4,334.0
우크라이나,상용,2022,4,0.0
우크라이나,공용,2022,4,0.0
우크라이나,유학연수,2022,4,2.0
